track name="1000G,CEPH,WP" description="Data: 1000 Genomes Project phase 1 release 3; Population: CEPH; D' CI method: WP; High LD SNPs proportion: 95%" itemRgb="on"
chr8	92847794	92856134	BLOCK_0004000	0	+	0	0	255,0,0
chr8	47394487	47402824	BLOCK_0004001	0	+	0	0	255,0,0
chr8	141456264	141464600	BLOCK_0004002	0	+	0	0	255,0,0
chr8	21577185	21585514	BLOCK_0004003	0	+	0	0	255,0,0
chr8	144083028	144091357	BLOCK_0004004	0	+	0	0	255,0,0
chr8	29944366	29952693	BLOCK_0004005	0	+	0	0	255,0,0
chr8	76441911	76450238	BLOCK_0004006	0	+	0	0	255,0,0
chr8	82007348	82015675	BLOCK_0004007	0	+	0	0	255,0,0
chr8	69686797	69695120	BLOCK_0004008	0	+	0	0	255,0,0
chr8	39783425	39791746	BLOCK_0004009	0	+	0	0	255,0,0
chr8	143691634	143699952	BLOCK_0004010	0	+	0	0	255,0,0
chr8	136119583	136127898	BLOCK_0004011	0	+	0	0	255,0,0
chr8	131722797	131731111	BLOCK_0004012	0	+	0	0	255,0,0
chr8	122518543	122526856	BLOCK_0004013	0	+	0	0	255,0,0
chr8	19392430	19400740	BLOCK_0004014	0	+	0	0	255,0,0
chr8	30279355	30287661	BLOCK_0004015	0	+	0	0	255,0,0
chr8	133159341	133167640	BLOCK_0004016	0	+	0	0	255,0,0
chr8	143195369	143203666	BLOCK_0004017	0	+	0	0	255,0,0
chr8	31641783	31650079	BLOCK_0004018	0	+	0	0	255,0,0
chr8	76979326	76987622	BLOCK_0004019	0	+	0	0	255,0,0
chr8	72636926	72645221	BLOCK_0004020	0	+	0	0	255,0,0
chr8	2616165	2624454	BLOCK_0004021	0	+	0	0	255,0,0
chr8	92832812	92841098	BLOCK_0004022	0	+	0	0	255,0,0
chr8	6578985	6587270	BLOCK_0004023	0	+	0	0	255,0,0
chr8	78002525	78010807	BLOCK_0004024	0	+	0	0	255,0,0
chr8	13077885	13086166	BLOCK_0004025	0	+	0	0	255,0,0
chr8	59615412	59623692	BLOCK_0004026	0	+	0	0	255,0,0
chr8	5452062	5460340	BLOCK_0004027	0	+	0	0	249,22,22
chr8	8298585	8306862	BLOCK_0004028	0	+	0	0	249,22,22
chr8	41181325	41189599	BLOCK_0004029	0	+	0	0	255,0,0
chr8	132229896	132238169	BLOCK_0004030	0	+	0	0	255,0,0
chr8	98711334	98719605	BLOCK_0004031	0	+	0	0	255,0,0
chr8	96177349	96185618	BLOCK_0004032	0	+	0	0	255,0,0
chr8	117112366	117120635	BLOCK_0004033	0	+	0	0	255,0,0
chr8	119370717	119378983	BLOCK_0004034	0	+	0	0	255,0,0
chr8	72667408	72675668	BLOCK_0004035	0	+	0	0	255,0,0
chr8	94666072	94674330	BLOCK_0004036	0	+	0	0	255,0,0
chr8	66077539	66085796	BLOCK_0004037	0	+	0	0	255,0,0
chr8	38077755	38086009	BLOCK_0004038	0	+	0	0	255,0,0
chr8	298528	306781	BLOCK_0004039	0	+	0	0	255,0,0
chr8	98647447	98655698	BLOCK_0004040	0	+	0	0	255,0,0
chr8	97161080	97169327	BLOCK_0004041	0	+	0	0	255,0,0
chr8	15866663	15874907	BLOCK_0004042	0	+	0	0	255,0,0
chr8	68711214	68719454	BLOCK_0004043	0	+	0	0	255,0,0
chr8	23472447	23480686	BLOCK_0004044	0	+	0	0	255,0,0
chr8	134930763	134939002	BLOCK_0004045	0	+	0	0	255,0,0
chr8	20765827	20774064	BLOCK_0004046	0	+	0	0	255,0,0
chr8	69807983	69816220	BLOCK_0004047	0	+	0	0	255,0,0
chr8	106326772	106335008	BLOCK_0004048	0	+	0	0	255,0,0
chr8	135108404	135116639	BLOCK_0004049	0	+	0	0	255,0,0
chr8	90837994	90846226	BLOCK_0004050	0	+	0	0	255,0,0
chr8	90159106	90167337	BLOCK_0004051	0	+	0	0	255,0,0
chr8	142529703	142537934	BLOCK_0004052	0	+	0	0	255,0,0
chr8	126480700	126488930	BLOCK_0004053	0	+	0	0	255,0,0
chr8	143476156	143484386	BLOCK_0004054	0	+	0	0	255,0,0
chr8	42933466	42941694	BLOCK_0004055	0	+	0	0	255,0,0
chr8	95273837	95282065	BLOCK_0004056	0	+	0	0	255,0,0
chr8	40347792	40356019	BLOCK_0004057	0	+	0	0	255,0,0
chr8	66175639	66183866	BLOCK_0004058	0	+	0	0	255,0,0
chr8	81200734	81208961	BLOCK_0004059	0	+	0	0	255,0,0
chr8	108870037	108878264	BLOCK_0004060	0	+	0	0	255,0,0
chr8	136709440	136717667	BLOCK_0004061	0	+	0	0	255,0,0
chr8	53892198	53900422	BLOCK_0004062	0	+	0	0	255,0,0
chr8	136298635	136306859	BLOCK_0004063	0	+	0	0	255,0,0
chr8	117579970	117588193	BLOCK_0004064	0	+	0	0	255,0,0
chr8	119597380	119605603	BLOCK_0004065	0	+	0	0	255,0,0
chr8	29841902	29850123	BLOCK_0004066	0	+	0	0	255,0,0
chr8	88203461	88211679	BLOCK_0004067	0	+	0	0	255,0,0
chr8	2458093	2466309	BLOCK_0004068	0	+	0	0	255,0,0
chr8	118049990	118058202	BLOCK_0004069	0	+	0	0	255,0,0
chr8	123289489	123297701	BLOCK_0004070	0	+	0	0	255,0,0
chr8	134042468	134050678	BLOCK_0004071	0	+	0	0	255,0,0
chr8	38462707	38470916	BLOCK_0004072	0	+	0	0	255,0,0
chr8	68723096	68731305	BLOCK_0004073	0	+	0	0	255,0,0
chr8	126997975	127006184	BLOCK_0004074	0	+	0	0	255,0,0
chr8	29088313	29096520	BLOCK_0004075	0	+	0	0	255,0,0
chr8	57617841	57626048	BLOCK_0004076	0	+	0	0	255,0,0
chr8	27791766	27799972	BLOCK_0004077	0	+	0	0	255,0,0
chr8	49749837	49758041	BLOCK_0004078	0	+	0	0	255,0,0
chr8	10156755	10164956	BLOCK_0004079	0	+	0	0	255,0,0
chr8	22699219	22707417	BLOCK_0004080	0	+	0	0	255,0,0
chr8	8620934	8629129	BLOCK_0004081	0	+	0	0	255,0,0
chr8	125315102	125323295	BLOCK_0004082	0	+	0	0	255,0,0
chr8	13161357	13169547	BLOCK_0004083	0	+	0	0	255,0,0
chr8	136989420	136997609	BLOCK_0004084	0	+	0	0	249,22,22
chr8	99452962	99461141	BLOCK_0004085	0	+	0	0	255,0,0
chr8	131083853	131092026	BLOCK_0004086	0	+	0	0	255,0,0
chr8	66333628	66341800	BLOCK_0004087	0	+	0	0	255,0,0
chr8	40530253	40538422	BLOCK_0004088	0	+	0	0	255,0,0
chr8	123822629	123830795	BLOCK_0004089	0	+	0	0	255,0,0
chr8	72605051	72613216	BLOCK_0004090	0	+	0	0	255,0,0
chr8	89604287	89612452	BLOCK_0004091	0	+	0	0	255,0,0
chr8	77499451	77507613	BLOCK_0004092	0	+	0	0	255,0,0
chr8	27117727	27125887	BLOCK_0004093	0	+	0	0	255,0,0
chr8	62198937	62207094	BLOCK_0004094	0	+	0	0	255,0,0
chr8	114525791	114533947	BLOCK_0004095	0	+	0	0	255,0,0
chr8	35434461	35442616	BLOCK_0004096	0	+	0	0	255,0,0
chr8	106880649	106888804	BLOCK_0004097	0	+	0	0	255,0,0
chr8	103867460	103875613	BLOCK_0004098	0	+	0	0	255,0,0
chr8	93252183	93260333	BLOCK_0004099	0	+	0	0	255,0,0
chr8	135683102	135691251	BLOCK_0004100	0	+	0	0	255,0,0
chr8	57056267	57064415	BLOCK_0004101	0	+	0	0	255,0,0
chr8	140963056	140971202	BLOCK_0004102	0	+	0	0	255,0,0
chr8	25553307	25561449	BLOCK_0004103	0	+	0	0	255,0,0
chr8	68380149	68388291	BLOCK_0004104	0	+	0	0	255,0,0
chr8	142022882	142031024	BLOCK_0004105	0	+	0	0	255,0,0
chr8	65065863	65074004	BLOCK_0004106	0	+	0	0	255,0,0
chr8	11552177	11560316	BLOCK_0004107	0	+	0	0	255,0,0
chr8	77361032	77369171	BLOCK_0004108	0	+	0	0	255,0,0
chr8	5888872	5897009	BLOCK_0004109	0	+	0	0	249,22,22
chr8	11354107	11362243	BLOCK_0004110	0	+	0	0	255,0,0
chr8	128618063	128626193	BLOCK_0004111	0	+	0	0	255,0,0
chr8	135399553	135407682	BLOCK_0004112	0	+	0	0	255,0,0
chr8	35796727	35804854	BLOCK_0004113	0	+	0	0	255,0,0
chr8	17141726	17149847	BLOCK_0004114	0	+	0	0	249,22,22
chr8	20814927	20823048	BLOCK_0004115	0	+	0	0	255,0,0
chr8	64641880	64650000	BLOCK_0004116	0	+	0	0	255,0,0
chr8	56395144	56403261	BLOCK_0004117	0	+	0	0	255,0,0
chr8	65605719	65613832	BLOCK_0004118	0	+	0	0	255,0,0
chr8	39899950	39908061	BLOCK_0004119	0	+	0	0	255,0,0
chr8	90666898	90675008	BLOCK_0004120	0	+	0	0	255,0,0
chr8	103172830	103180937	BLOCK_0004121	0	+	0	0	255,0,0
chr8	138062772	138070877	BLOCK_0004122	0	+	0	0	255,0,0
chr8	96594769	96602872	BLOCK_0004123	0	+	0	0	255,0,0
chr8	60603370	60611472	BLOCK_0004124	0	+	0	0	255,0,0
chr8	18506576	18514675	BLOCK_0004125	0	+	0	0	249,22,22
chr8	87897154	87905251	BLOCK_0004126	0	+	0	0	255,0,0
chr8	8543324	8551418	BLOCK_0004127	0	+	0	0	255,0,0
chr8	10747233	10755325	BLOCK_0004128	0	+	0	0	255,0,0
chr8	122291930	122300019	BLOCK_0004129	0	+	0	0	255,0,0
chr8	99351583	99359668	BLOCK_0004130	0	+	0	0	255,0,0
chr8	26029798	26037879	BLOCK_0004131	0	+	0	0	255,0,0
chr8	131301773	131309854	BLOCK_0004132	0	+	0	0	255,0,0
chr8	139925084	139933163	BLOCK_0004133	0	+	0	0	255,0,0
chr8	60723088	60731165	BLOCK_0004134	0	+	0	0	255,0,0
chr8	37355469	37363545	BLOCK_0004135	0	+	0	0	255,0,0
chr8	139408500	139416574	BLOCK_0004136	0	+	0	0	255,0,0
chr8	135604524	135612595	BLOCK_0004137	0	+	0	0	255,0,0
chr8	19323779	19331845	BLOCK_0004138	0	+	0	0	249,22,22
chr8	72219542	72227607	BLOCK_0004139	0	+	0	0	255,0,0
chr8	96356624	96364688	BLOCK_0004140	0	+	0	0	255,0,0
chr8	138379055	138387114	BLOCK_0004141	0	+	0	0	249,22,22
chr8	62144992	62153049	BLOCK_0004142	0	+	0	0	255,0,0
chr8	121544980	121553037	BLOCK_0004143	0	+	0	0	255,0,0
chr8	63485385	63493436	BLOCK_0004144	0	+	0	0	255,0,0
chr8	72820250	72828300	BLOCK_0004145	0	+	0	0	255,0,0
chr8	74130244	74138294	BLOCK_0004146	0	+	0	0	255,0,0
chr8	69286164	69294210	BLOCK_0004147	0	+	0	0	255,0,0
chr8	144870042	144878088	BLOCK_0004148	0	+	0	0	255,0,0
chr8	119801704	119809745	BLOCK_0004149	0	+	0	0	255,0,0
chr8	97510886	97518925	BLOCK_0004150	0	+	0	0	255,0,0
chr8	59345705	59353743	BLOCK_0004151	0	+	0	0	255,0,0
chr8	103644652	103652686	BLOCK_0004152	0	+	0	0	255,0,0
chr8	116188663	116196697	BLOCK_0004153	0	+	0	0	255,0,0
chr8	119198003	119206034	BLOCK_0004154	0	+	0	0	255,0,0
chr8	120458928	120466959	BLOCK_0004155	0	+	0	0	255,0,0
chr8	15951795	15959825	BLOCK_0004156	0	+	0	0	255,0,0
chr8	53590931	53598961	BLOCK_0004157	0	+	0	0	255,0,0
chr8	120541754	120549784	BLOCK_0004158	0	+	0	0	255,0,0
chr8	28520848	28528875	BLOCK_0004159	0	+	0	0	255,0,0
chr8	106798192	106806219	BLOCK_0004160	0	+	0	0	255,0,0
chr8	22606292	22614318	BLOCK_0004161	0	+	0	0	255,0,0
chr8	120082971	120090996	BLOCK_0004162	0	+	0	0	255,0,0
chr8	121257231	121265253	BLOCK_0004163	0	+	0	0	255,0,0
chr8	123628643	123636665	BLOCK_0004164	0	+	0	0	255,0,0
chr8	133745573	133753593	BLOCK_0004165	0	+	0	0	255,0,0
chr8	16834712	16842729	BLOCK_0004166	0	+	0	0	255,0,0
chr8	29707279	29715294	BLOCK_0004167	0	+	0	0	255,0,0
chr8	11385751	11393764	BLOCK_0004168	0	+	0	0	255,0,0
chr8	74053317	74061325	BLOCK_0004169	0	+	0	0	255,0,0
chr8	16813477	16821484	BLOCK_0004170	0	+	0	0	255,0,0
chr8	28443228	28451227	BLOCK_0004171	0	+	0	0	255,0,0
chr8	95664034	95672033	BLOCK_0004172	0	+	0	0	255,0,0
chr8	63783822	63791818	BLOCK_0004173	0	+	0	0	255,0,0
chr8	133529891	133537883	BLOCK_0004174	0	+	0	0	255,0,0
chr8	91956567	91964558	BLOCK_0004175	0	+	0	0	255,0,0
chr8	16220397	16228387	BLOCK_0004176	0	+	0	0	255,0,0
chr8	95636657	95644647	BLOCK_0004177	0	+	0	0	249,22,22
chr8	48491238	48499226	BLOCK_0004178	0	+	0	0	255,0,0
chr8	91192786	91200774	BLOCK_0004179	0	+	0	0	255,0,0
chr8	107832853	107840839	BLOCK_0004180	0	+	0	0	255,0,0
chr8	4940533	4948514	BLOCK_0004181	0	+	0	0	255,0,0
chr8	143294908	143302889	BLOCK_0004182	0	+	0	0	255,0,0
chr8	749020	756996	BLOCK_0004183	0	+	0	0	255,0,0
chr8	69311204	69319180	BLOCK_0004184	0	+	0	0	255,0,0
chr8	133971898	133979872	BLOCK_0004185	0	+	0	0	255,0,0
chr8	130397445	130405418	BLOCK_0004186	0	+	0	0	255,0,0
chr8	122985747	122993717	BLOCK_0004187	0	+	0	0	255,0,0
chr8	4875022	4882988	BLOCK_0004188	0	+	0	0	255,0,0
chr8	31438942	31446907	BLOCK_0004189	0	+	0	0	255,0,0
chr8	102304652	102312611	BLOCK_0004190	0	+	0	0	255,0,0
chr8	37899702	37907660	BLOCK_0004191	0	+	0	0	255,0,0
chr8	115571682	115579640	BLOCK_0004192	0	+	0	0	255,0,0
chr8	142320049	142327998	BLOCK_0004193	0	+	0	0	255,0,0
chr8	10010903	10018850	BLOCK_0004194	0	+	0	0	255,0,0
chr8	76367184	76375127	BLOCK_0004195	0	+	0	0	255,0,0
chr8	99313874	99321817	BLOCK_0004196	0	+	0	0	255,0,0
chr8	106062826	106070768	BLOCK_0004197	0	+	0	0	255,0,0
chr8	140981069	140989010	BLOCK_0004198	0	+	0	0	255,0,0
chr8	79628605	79636542	BLOCK_0004199	0	+	0	0	255,0,0
chr8	51969916	51977851	BLOCK_0004200	0	+	0	0	255,0,0
chr8	66976206	66984140	BLOCK_0004201	0	+	0	0	255,0,0
chr8	117513397	117521331	BLOCK_0004202	0	+	0	0	255,0,0
chr8	64779013	64786946	BLOCK_0004203	0	+	0	0	255,0,0
chr8	91457626	91465548	BLOCK_0004204	0	+	0	0	255,0,0
chr8	123312180	123320097	BLOCK_0004205	0	+	0	0	255,0,0
chr8	75846609	75854525	BLOCK_0004206	0	+	0	0	255,0,0
chr8	131441851	131449767	BLOCK_0004207	0	+	0	0	255,0,0
chr8	127835986	127843901	BLOCK_0004208	0	+	0	0	255,0,0
chr8	36980824	36988738	BLOCK_0004209	0	+	0	0	249,22,22
chr8	11342986	11350899	BLOCK_0004210	0	+	0	0	255,0,0
chr8	61249576	61257485	BLOCK_0004211	0	+	0	0	255,0,0
chr8	66529998	66537899	BLOCK_0004212	0	+	0	0	249,22,22
chr8	114783818	114791714	BLOCK_0004213	0	+	0	0	255,0,0
chr8	41632230	41640125	BLOCK_0004214	0	+	0	0	255,0,0
chr8	146290665	146298557	BLOCK_0004215	0	+	0	0	255,0,0
chr8	81484692	81492583	BLOCK_0004216	0	+	0	0	255,0,0
chr8	131110106	131117997	BLOCK_0004217	0	+	0	0	255,0,0
chr8	35008702	35016590	BLOCK_0004218	0	+	0	0	255,0,0
chr8	20129346	20137230	BLOCK_0004219	0	+	0	0	255,0,0
chr8	138901399	138909282	BLOCK_0004220	0	+	0	0	255,0,0
chr8	92873618	92881499	BLOCK_0004221	0	+	0	0	255,0,0
chr8	107005034	107012915	BLOCK_0004222	0	+	0	0	255,0,0
chr8	127629066	127636944	BLOCK_0004223	0	+	0	0	255,0,0
chr8	131769348	131777215	BLOCK_0004224	0	+	0	0	255,0,0
chr8	118195570	118203434	BLOCK_0004225	0	+	0	0	255,0,0
chr8	11370878	11378740	BLOCK_0004226	0	+	0	0	255,0,0
chr8	70822402	70830264	BLOCK_0004227	0	+	0	0	255,0,0
chr8	25473239	25481100	BLOCK_0004228	0	+	0	0	255,0,0
chr8	18034779	18042638	BLOCK_0004229	0	+	0	0	255,0,0
chr8	64678412	64686271	BLOCK_0004230	0	+	0	0	255,0,0
chr8	82902808	82910667	BLOCK_0004231	0	+	0	0	255,0,0
chr8	11460110	11467966	BLOCK_0004232	0	+	0	0	255,0,0
chr8	102495862	102503717	BLOCK_0004233	0	+	0	0	255,0,0
chr8	119361754	119369608	BLOCK_0004234	0	+	0	0	255,0,0
chr8	77508430	77516283	BLOCK_0004235	0	+	0	0	255,0,0
chr8	141441108	141448961	BLOCK_0004236	0	+	0	0	255,0,0
chr8	26588013	26595865	BLOCK_0004237	0	+	0	0	255,0,0
chr8	25579942	25587788	BLOCK_0004238	0	+	0	0	255,0,0
chr8	35956156	35964002	BLOCK_0004239	0	+	0	0	255,0,0
chr8	64729490	64737335	BLOCK_0004240	0	+	0	0	255,0,0
chr8	119814015	119821860	BLOCK_0004241	0	+	0	0	255,0,0
chr8	4636519	4644361	BLOCK_0004242	0	+	0	0	249,22,22
chr8	67127803	67135631	BLOCK_0004243	0	+	0	0	255,0,0
chr8	139574745	139582572	BLOCK_0004244	0	+	0	0	255,0,0
chr8	144769697	144777521	BLOCK_0004245	0	+	0	0	255,0,0
chr8	68266248	68274067	BLOCK_0004246	0	+	0	0	255,0,0
chr8	8320291	8328109	BLOCK_0004247	0	+	0	0	255,0,0
chr8	6638081	6645898	BLOCK_0004248	0	+	0	0	255,0,0
chr8	20076597	20084412	BLOCK_0004249	0	+	0	0	255,0,0
chr8	61978344	61986158	BLOCK_0004250	0	+	0	0	255,0,0
chr8	67136283	67144096	BLOCK_0004251	0	+	0	0	255,0,0
chr8	103120903	103128716	BLOCK_0004252	0	+	0	0	255,0,0
chr8	56434186	56441998	BLOCK_0004253	0	+	0	0	255,0,0
chr8	13803301	13811112	BLOCK_0004254	0	+	0	0	255,0,0
chr8	129103032	129110843	BLOCK_0004255	0	+	0	0	255,0,0
chr8	119557138	119564948	BLOCK_0004256	0	+	0	0	255,0,0
chr8	25018461	25026269	BLOCK_0004257	0	+	0	0	249,22,22
chr8	29097722	29105528	BLOCK_0004258	0	+	0	0	255,0,0
chr8	72396483	72404288	BLOCK_0004259	0	+	0	0	255,0,0
chr8	83582923	83590728	BLOCK_0004260	0	+	0	0	255,0,0
chr8	123636852	123644657	BLOCK_0004261	0	+	0	0	255,0,0
chr8	71550144	71557948	BLOCK_0004262	0	+	0	0	255,0,0
chr8	39601764	39609560	BLOCK_0004263	0	+	0	0	255,0,0
chr8	47822195	47829991	BLOCK_0004264	0	+	0	0	255,0,0
chr8	11189535	11197323	BLOCK_0004265	0	+	0	0	255,0,0
chr8	145039400	145047187	BLOCK_0004266	0	+	0	0	255,0,0
chr8	6317165	6324950	BLOCK_0004267	0	+	0	0	255,0,0
chr8	95609943	95617725	BLOCK_0004268	0	+	0	0	255,0,0
chr8	50306115	50313894	BLOCK_0004269	0	+	0	0	255,0,0
chr8	73748709	73756485	BLOCK_0004270	0	+	0	0	249,22,22
chr8	37267635	37275407	BLOCK_0004271	0	+	0	0	255,0,0
chr8	3564314	3572079	BLOCK_0004272	0	+	0	0	249,22,22
chr8	125850756	125858521	BLOCK_0004273	0	+	0	0	255,0,0
chr8	101484612	101492376	BLOCK_0004274	0	+	0	0	255,0,0
chr8	26372697	26380458	BLOCK_0004275	0	+	0	0	255,0,0
chr8	108072491	108080251	BLOCK_0004276	0	+	0	0	255,0,0
chr8	144972454	144980214	BLOCK_0004277	0	+	0	0	255,0,0
chr8	133411607	133419365	BLOCK_0004278	0	+	0	0	255,0,0
chr8	33168226	33175982	BLOCK_0004279	0	+	0	0	255,0,0
chr8	1123727	1131480	BLOCK_0004280	0	+	0	0	249,22,22
chr8	47649038	47656791	BLOCK_0004281	0	+	0	0	255,0,0
chr8	104089644	104097396	BLOCK_0004282	0	+	0	0	255,0,0
chr8	75464076	75471826	BLOCK_0004283	0	+	0	0	255,0,0
chr8	40730971	40738718	BLOCK_0004284	0	+	0	0	255,0,0
chr8	106102954	106110700	BLOCK_0004285	0	+	0	0	255,0,0
chr8	144631093	144638839	BLOCK_0004286	0	+	0	0	255,0,0
chr8	140271197	140278940	BLOCK_0004287	0	+	0	0	255,0,0
chr8	20783919	20791657	BLOCK_0004288	0	+	0	0	255,0,0
chr8	96871804	96879541	BLOCK_0004289	0	+	0	0	255,0,0
chr8	49018317	49026053	BLOCK_0004290	0	+	0	0	255,0,0
chr8	26515893	26523628	BLOCK_0004291	0	+	0	0	255,0,0
chr8	9752965	9760699	BLOCK_0004292	0	+	0	0	255,0,0
chr8	103669991	103677723	BLOCK_0004293	0	+	0	0	255,0,0
chr8	4077479	4085206	BLOCK_0004294	0	+	0	0	249,22,22
chr8	116421936	116429663	BLOCK_0004295	0	+	0	0	255,0,0
chr8	25445881	25453607	BLOCK_0004296	0	+	0	0	255,0,0
chr8	67320808	67328532	BLOCK_0004297	0	+	0	0	255,0,0
chr8	33560248	33567970	BLOCK_0004298	0	+	0	0	255,0,0
chr8	49007819	49015537	BLOCK_0004299	0	+	0	0	255,0,0
chr8	61202398	61210116	BLOCK_0004300	0	+	0	0	255,0,0
chr8	43617696	43625410	BLOCK_0004301	0	+	0	0	255,0,0
chr8	90030961	90038674	BLOCK_0004302	0	+	0	0	255,0,0
chr8	107823148	107830861	BLOCK_0004303	0	+	0	0	255,0,0
chr8	18911830	18919542	BLOCK_0004304	0	+	0	0	255,0,0
chr8	19127420	19135129	BLOCK_0004305	0	+	0	0	249,22,22
chr8	26172699	26180408	BLOCK_0004306	0	+	0	0	255,0,0
chr8	144031022	144038731	BLOCK_0004307	0	+	0	0	255,0,0
chr8	74290952	74298656	BLOCK_0004308	0	+	0	0	255,0,0
chr8	79397190	79404893	BLOCK_0004309	0	+	0	0	255,0,0
chr8	85131756	85139458	BLOCK_0004310	0	+	0	0	255,0,0
chr8	131248224	131255925	BLOCK_0004311	0	+	0	0	255,0,0
chr8	142053170	142060871	BLOCK_0004312	0	+	0	0	255,0,0
chr8	57453531	57461226	BLOCK_0004313	0	+	0	0	255,0,0
chr8	32451286	32458978	BLOCK_0004314	0	+	0	0	255,0,0
chr8	123504047	123511738	BLOCK_0004315	0	+	0	0	255,0,0
chr8	31715253	31722943	BLOCK_0004316	0	+	0	0	255,0,0
chr8	107401097	107408784	BLOCK_0004317	0	+	0	0	255,0,0
chr8	73258793	73266473	BLOCK_0004318	0	+	0	0	255,0,0
chr8	77989317	77996996	BLOCK_0004319	0	+	0	0	255,0,0
chr8	5059047	5066724	BLOCK_0004320	0	+	0	0	249,22,22
chr8	144463267	144470943	BLOCK_0004321	0	+	0	0	255,0,0
chr8	29541902	29549576	BLOCK_0004322	0	+	0	0	255,0,0
chr8	58709174	58716848	BLOCK_0004323	0	+	0	0	255,0,0
chr8	62453223	62460894	BLOCK_0004324	0	+	0	0	255,0,0
chr8	41470691	41478361	BLOCK_0004325	0	+	0	0	255,0,0
chr8	75577657	75585327	BLOCK_0004326	0	+	0	0	255,0,0
chr8	145615776	145623446	BLOCK_0004327	0	+	0	0	255,0,0
chr8	105975363	105983028	BLOCK_0004328	0	+	0	0	255,0,0
chr8	93783549	93791210	BLOCK_0004329	0	+	0	0	255,0,0
chr8	85180841	85188500	BLOCK_0004330	0	+	0	0	255,0,0
chr8	140816963	140824621	BLOCK_0004331	0	+	0	0	255,0,0
chr8	59785563	59793218	BLOCK_0004332	0	+	0	0	255,0,0
chr8	81309730	81317381	BLOCK_0004333	0	+	0	0	255,0,0
chr8	114368635	114376284	BLOCK_0004334	0	+	0	0	255,0,0
chr8	2762297	2769944	BLOCK_0004335	0	+	0	0	255,0,0
chr8	142447756	142455403	BLOCK_0004336	0	+	0	0	255,0,0
chr8	9793601	9801243	BLOCK_0004337	0	+	0	0	249,22,22
chr8	550603	558232	BLOCK_0004338	0	+	0	0	255,0,0
chr8	5178887	5186516	BLOCK_0004339	0	+	0	0	249,22,22
chr8	127823662	127831291	BLOCK_0004340	0	+	0	0	255,0,0
chr8	118170261	118177889	BLOCK_0004341	0	+	0	0	255,0,0
chr8	94846494	94854121	BLOCK_0004342	0	+	0	0	255,0,0
chr8	26541693	26549319	BLOCK_0004343	0	+	0	0	255,0,0
chr8	143413955	143421581	BLOCK_0004344	0	+	0	0	255,0,0
chr8	81082524	81090148	BLOCK_0004345	0	+	0	0	255,0,0
chr8	105993827	106001449	BLOCK_0004346	0	+	0	0	255,0,0
chr8	139546853	139554473	BLOCK_0004347	0	+	0	0	255,0,0
chr8	11451809	11459428	BLOCK_0004348	0	+	0	0	255,0,0
chr8	9389241	9396858	BLOCK_0004349	0	+	0	0	255,0,0
chr8	75331619	75339236	BLOCK_0004350	0	+	0	0	255,0,0
chr8	79600639	79608254	BLOCK_0004351	0	+	0	0	255,0,0
chr8	116358695	116366309	BLOCK_0004352	0	+	0	0	255,0,0
chr8	33972874	33980486	BLOCK_0004353	0	+	0	0	255,0,0
chr8	11746601	11754211	BLOCK_0004354	0	+	0	0	255,0,0
chr8	123855065	123862675	BLOCK_0004355	0	+	0	0	255,0,0
chr8	25749195	25756804	BLOCK_0004356	0	+	0	0	255,0,0
chr8	8366348	8373956	BLOCK_0004357	0	+	0	0	255,0,0
chr8	38160043	38167649	BLOCK_0004358	0	+	0	0	255,0,0
chr8	10106503	10114107	BLOCK_0004359	0	+	0	0	249,22,22
chr8	94657253	94664857	BLOCK_0004360	0	+	0	0	255,0,0
chr8	107907395	107914999	BLOCK_0004361	0	+	0	0	255,0,0
chr8	111722469	111730071	BLOCK_0004362	0	+	0	0	255,0,0
chr8	19173554	19181155	BLOCK_0004363	0	+	0	0	255,0,0
chr8	122655105	122662706	BLOCK_0004364	0	+	0	0	255,0,0
chr8	124675387	124682988	BLOCK_0004365	0	+	0	0	255,0,0
chr8	95176118	95183717	BLOCK_0004366	0	+	0	0	255,0,0
chr8	3492431	3500026	BLOCK_0004367	0	+	0	0	249,22,22
chr8	56403338	56410932	BLOCK_0004368	0	+	0	0	255,0,0
chr8	57803525	57811119	BLOCK_0004369	0	+	0	0	255,0,0
chr8	58332910	58340503	BLOCK_0004370	0	+	0	0	255,0,0
chr8	107608413	107616003	BLOCK_0004371	0	+	0	0	255,0,0
chr8	5917395	5924983	BLOCK_0004372	0	+	0	0	255,0,0
chr8	131011097	131018677	BLOCK_0004373	0	+	0	0	255,0,0
chr8	39969392	39976970	BLOCK_0004374	0	+	0	0	255,0,0
chr8	89226636	89234209	BLOCK_0004375	0	+	0	0	255,0,0
chr8	97591692	97599265	BLOCK_0004376	0	+	0	0	255,0,0
chr8	52294955	52302527	BLOCK_0004377	0	+	0	0	255,0,0
chr8	132007359	132014931	BLOCK_0004378	0	+	0	0	255,0,0
chr8	133470249	133477821	BLOCK_0004379	0	+	0	0	255,0,0
chr8	103105751	103113322	BLOCK_0004380	0	+	0	0	255,0,0
chr8	110989270	110996841	BLOCK_0004381	0	+	0	0	255,0,0
chr8	142567233	142574804	BLOCK_0004382	0	+	0	0	249,22,22
chr8	16670975	16678534	BLOCK_0004383	0	+	0	0	255,0,0
chr8	71464387	71471945	BLOCK_0004384	0	+	0	0	255,0,0
chr8	98617189	98624746	BLOCK_0004385	0	+	0	0	255,0,0
