track name="1000G,CEPH,WP" description="Data: 1000 Genomes Project phase 1 release 3; Population: CEPH; D' CI method: WP; High LD SNPs proportion: 95%" itemRgb="on"
chr7	14522890	14528923	BLOCK_0005847	0	+	0	0	255,0,0
chr7	86862068	86868100	BLOCK_0005848	0	+	0	0	255,0,0
chr7	45138465	45144494	BLOCK_0005849	0	+	0	0	255,0,0
chr7	34955996	34962024	BLOCK_0005850	0	+	0	0	255,0,0
chr7	86096863	86102891	BLOCK_0005851	0	+	0	0	255,0,0
chr7	101025148	101031175	BLOCK_0005852	0	+	0	0	255,0,0
chr7	20294390	20300416	BLOCK_0005853	0	+	0	0	255,0,0
chr7	36853630	36859656	BLOCK_0005854	0	+	0	0	255,0,0
chr7	78285641	78291667	BLOCK_0005855	0	+	0	0	255,0,0
chr7	84900316	84906342	BLOCK_0005856	0	+	0	0	255,0,0
chr7	135608714	135614740	BLOCK_0005857	0	+	0	0	255,0,0
chr7	87674671	87680696	BLOCK_0005858	0	+	0	0	255,0,0
chr7	135241522	135247547	BLOCK_0005859	0	+	0	0	255,0,0
chr7	51960786	51966809	BLOCK_0005860	0	+	0	0	255,0,0
chr7	88580784	88586807	BLOCK_0005861	0	+	0	0	255,0,0
chr7	11473561	11479583	BLOCK_0005862	0	+	0	0	255,0,0
chr7	121899788	121905810	BLOCK_0005863	0	+	0	0	255,0,0
chr7	42985629	42991650	BLOCK_0005864	0	+	0	0	255,0,0
chr7	154944065	154950086	BLOCK_0005865	0	+	0	0	255,0,0
chr7	68680452	68686471	BLOCK_0005866	0	+	0	0	255,0,0
chr7	94942765	94948784	BLOCK_0005867	0	+	0	0	255,0,0
chr7	47580445	47586463	BLOCK_0005868	0	+	0	0	255,0,0
chr7	11862290	11868306	BLOCK_0005869	0	+	0	0	255,0,0
chr7	135074800	135080816	BLOCK_0005870	0	+	0	0	255,0,0
chr7	128981587	128987602	BLOCK_0005871	0	+	0	0	255,0,0
chr7	109882848	109888862	BLOCK_0005872	0	+	0	0	255,0,0
chr7	131375360	131381369	BLOCK_0005873	0	+	0	0	255,0,0
chr7	11396280	11402286	BLOCK_0005874	0	+	0	0	255,0,0
chr7	67318690	67324695	BLOCK_0005875	0	+	0	0	255,0,0
chr7	49494634	49500638	BLOCK_0005876	0	+	0	0	255,0,0
chr7	25595505	25601508	BLOCK_0005877	0	+	0	0	255,0,0
chr7	117322367	117328370	BLOCK_0005878	0	+	0	0	255,0,0
chr7	8364216	8370213	BLOCK_0005879	0	+	0	0	255,0,0
chr7	141753343	141759340	BLOCK_0005880	0	+	0	0	255,0,0
chr7	9203322	9209318	BLOCK_0005881	0	+	0	0	255,0,0
chr7	12319657	12325652	BLOCK_0005882	0	+	0	0	255,0,0
chr7	88050178	88056170	BLOCK_0005883	0	+	0	0	255,0,0
chr7	145944254	145950246	BLOCK_0005884	0	+	0	0	255,0,0
chr7	26093120	26099111	BLOCK_0005885	0	+	0	0	255,0,0
chr7	142529322	142535313	BLOCK_0005886	0	+	0	0	255,0,0
chr7	2036460	2042448	BLOCK_0005887	0	+	0	0	255,0,0
chr7	32218509	32224497	BLOCK_0005888	0	+	0	0	255,0,0
chr7	49454209	49460197	BLOCK_0005889	0	+	0	0	255,0,0
chr7	130112557	130118545	BLOCK_0005890	0	+	0	0	255,0,0
chr7	7097466	7103452	BLOCK_0005891	0	+	0	0	255,0,0
chr7	78679486	78685470	BLOCK_0005892	0	+	0	0	255,0,0
chr7	81005730	81011714	BLOCK_0005893	0	+	0	0	255,0,0
chr7	10211901	10217883	BLOCK_0005894	0	+	0	0	255,0,0
chr7	42203353	42209334	BLOCK_0005895	0	+	0	0	255,0,0
chr7	105030419	105036398	BLOCK_0005896	0	+	0	0	255,0,0
chr7	23316440	23322416	BLOCK_0005897	0	+	0	0	255,0,0
chr7	70396656	70402632	BLOCK_0005898	0	+	0	0	255,0,0
chr7	2359918	2365892	BLOCK_0005899	0	+	0	0	255,0,0
chr7	65449541	65455515	BLOCK_0005900	0	+	0	0	255,0,0
chr7	3938385	3944358	BLOCK_0005901	0	+	0	0	255,0,0
chr7	78591297	78597267	BLOCK_0005902	0	+	0	0	255,0,0
chr7	22370637	22376603	BLOCK_0005903	0	+	0	0	255,0,0
chr7	66060408	66066373	BLOCK_0005904	0	+	0	0	255,0,0
chr7	55646471	55652433	BLOCK_0005905	0	+	0	0	255,0,0
chr7	146290369	146296328	BLOCK_0005906	0	+	0	0	255,0,0
chr7	71127945	71133902	BLOCK_0005907	0	+	0	0	255,0,0
chr7	70711885	70717841	BLOCK_0005908	0	+	0	0	255,0,0
chr7	126857240	126863196	BLOCK_0005909	0	+	0	0	255,0,0
chr7	31904027	31909982	BLOCK_0005910	0	+	0	0	255,0,0
chr7	47152328	47158282	BLOCK_0005911	0	+	0	0	255,0,0
chr7	73434287	73440241	BLOCK_0005912	0	+	0	0	255,0,0
chr7	83624180	83630134	BLOCK_0005913	0	+	0	0	255,0,0
chr7	153033741	153039693	BLOCK_0005914	0	+	0	0	255,0,0
chr7	61869841	61875792	BLOCK_0005915	0	+	0	0	255,0,0
chr7	89519277	89525228	BLOCK_0005916	0	+	0	0	255,0,0
chr7	158590355	158596306	BLOCK_0005917	0	+	0	0	255,0,0
chr7	35617110	35623060	BLOCK_0005918	0	+	0	0	255,0,0
chr7	37039593	37045543	BLOCK_0005919	0	+	0	0	255,0,0
chr7	76134236	76140186	BLOCK_0005920	0	+	0	0	255,0,0
chr7	150600339	150606288	BLOCK_0005921	0	+	0	0	255,0,0
chr7	7592614	7598557	BLOCK_0005922	0	+	0	0	255,0,0
chr7	26611969	26617908	BLOCK_0005923	0	+	0	0	255,0,0
chr7	66691466	66697402	BLOCK_0005924	0	+	0	0	255,0,0
chr7	135426848	135432784	BLOCK_0005925	0	+	0	0	255,0,0
chr7	149083437	149089371	BLOCK_0005926	0	+	0	0	255,0,0
chr7	2512545	2518478	BLOCK_0005927	0	+	0	0	255,0,0
chr7	6584587	6590518	BLOCK_0005928	0	+	0	0	255,0,0
chr7	69218337	69224266	BLOCK_0005929	0	+	0	0	255,0,0
chr7	101244689	101250617	BLOCK_0005930	0	+	0	0	255,0,0
chr7	394081	400006	BLOCK_0005931	0	+	0	0	255,0,0
chr7	10318589	10324514	BLOCK_0005932	0	+	0	0	255,0,0
chr7	89830817	89836742	BLOCK_0005933	0	+	0	0	255,0,0
chr7	65054016	65059940	BLOCK_0005934	0	+	0	0	255,0,0
chr7	1719733	1725656	BLOCK_0005935	0	+	0	0	255,0,0
chr7	15394875	15400798	BLOCK_0005936	0	+	0	0	255,0,0
chr7	3793383	3799304	BLOCK_0005937	0	+	0	0	255,0,0
chr7	31457807	31463727	BLOCK_0005938	0	+	0	0	255,0,0
chr7	20470275	20476194	BLOCK_0005939	0	+	0	0	255,0,0
chr7	30851422	30857341	BLOCK_0005940	0	+	0	0	255,0,0
chr7	128924910	128930828	BLOCK_0005941	0	+	0	0	255,0,0
chr7	36201175	36207091	BLOCK_0005942	0	+	0	0	255,0,0
chr7	153559059	153564975	BLOCK_0005943	0	+	0	0	255,0,0
chr7	26772491	26778406	BLOCK_0005944	0	+	0	0	255,0,0
chr7	150528826	150534741	BLOCK_0005945	0	+	0	0	255,0,0
chr7	102663314	102669227	BLOCK_0005946	0	+	0	0	255,0,0
chr7	137952561	137958472	BLOCK_0005947	0	+	0	0	255,0,0
chr7	24716076	24721984	BLOCK_0005948	0	+	0	0	255,0,0
chr7	155029232	155035140	BLOCK_0005949	0	+	0	0	255,0,0
chr7	75161318	75167225	BLOCK_0005950	0	+	0	0	255,0,0
chr7	8135836	8141742	BLOCK_0005951	0	+	0	0	255,0,0
chr7	88204757	88210662	BLOCK_0005952	0	+	0	0	255,0,0
chr7	35715901	35721805	BLOCK_0005953	0	+	0	0	255,0,0
chr7	90251607	90257509	BLOCK_0005954	0	+	0	0	255,0,0
chr7	101776241	101782142	BLOCK_0005955	0	+	0	0	255,0,0
chr7	8894044	8899944	BLOCK_0005956	0	+	0	0	255,0,0
chr7	38351175	38357075	BLOCK_0005957	0	+	0	0	255,0,0
chr7	125526703	125532602	BLOCK_0005958	0	+	0	0	255,0,0
chr7	4973965	4979861	BLOCK_0005959	0	+	0	0	255,0,0
chr7	39459163	39465059	BLOCK_0005960	0	+	0	0	255,0,0
chr7	1268687	1274582	BLOCK_0005961	0	+	0	0	255,0,0
chr7	130003458	130009353	BLOCK_0005962	0	+	0	0	255,0,0
chr7	102433655	102439547	BLOCK_0005963	0	+	0	0	255,0,0
chr7	6108670	6114558	BLOCK_0005964	0	+	0	0	255,0,0
chr7	123379611	123385499	BLOCK_0005965	0	+	0	0	255,0,0
chr7	156341882	156347769	BLOCK_0005966	0	+	0	0	255,0,0
chr7	24827512	24833398	BLOCK_0005967	0	+	0	0	255,0,0
chr7	13571660	13577545	BLOCK_0005968	0	+	0	0	255,0,0
chr7	150133755	150139639	BLOCK_0005969	0	+	0	0	255,0,0
chr7	154200496	154206380	BLOCK_0005970	0	+	0	0	255,0,0
chr7	28558565	28564448	BLOCK_0005971	0	+	0	0	255,0,0
chr7	47782896	47788778	BLOCK_0005972	0	+	0	0	255,0,0
chr7	70230905	70236787	BLOCK_0005973	0	+	0	0	255,0,0
chr7	65187026	65192907	BLOCK_0005974	0	+	0	0	255,0,0
chr7	142038166	142044047	BLOCK_0005975	0	+	0	0	255,0,0
chr7	19505408	19511287	BLOCK_0005976	0	+	0	0	255,0,0
chr7	153995430	154001308	BLOCK_0005977	0	+	0	0	255,0,0
chr7	103092053	103097930	BLOCK_0005978	0	+	0	0	255,0,0
chr7	14193951	14199826	BLOCK_0005979	0	+	0	0	255,0,0
chr7	76838395	76844269	BLOCK_0005980	0	+	0	0	255,0,0
chr7	9071135	9077007	BLOCK_0005981	0	+	0	0	255,0,0
chr7	16535755	16541626	BLOCK_0005982	0	+	0	0	255,0,0
chr7	148110579	148116450	BLOCK_0005983	0	+	0	0	255,0,0
chr7	5697802	5703669	BLOCK_0005984	0	+	0	0	255,0,0
chr7	96705483	96711350	BLOCK_0005985	0	+	0	0	255,0,0
chr7	3944901	3950767	BLOCK_0005986	0	+	0	0	255,0,0
chr7	88648885	88654751	BLOCK_0005987	0	+	0	0	255,0,0
chr7	93542743	93548608	BLOCK_0005988	0	+	0	0	249,22,22
chr7	72362481	72368345	BLOCK_0005989	0	+	0	0	255,0,0
chr7	129583934	129589797	BLOCK_0005990	0	+	0	0	255,0,0
chr7	152544637	152550499	BLOCK_0005991	0	+	0	0	255,0,0
chr7	3443549	3449408	BLOCK_0005992	0	+	0	0	255,0,0
chr7	28730247	28736104	BLOCK_0005993	0	+	0	0	255,0,0
chr7	117529421	117535278	BLOCK_0005994	0	+	0	0	255,0,0
chr7	150181397	150187254	BLOCK_0005995	0	+	0	0	255,0,0
chr7	20731444	20737300	BLOCK_0005996	0	+	0	0	255,0,0
chr7	63292534	63298390	BLOCK_0005997	0	+	0	0	255,0,0
chr7	48136339	48142194	BLOCK_0005998	0	+	0	0	255,0,0
chr7	103206368	103212223	BLOCK_0005999	0	+	0	0	255,0,0
chr7	109374398	109380253	BLOCK_0006000	0	+	0	0	255,0,0
chr7	67159195	67165048	BLOCK_0006001	0	+	0	0	255,0,0
chr7	51435679	51441530	BLOCK_0006002	0	+	0	0	255,0,0
chr7	100101648	100107499	BLOCK_0006003	0	+	0	0	255,0,0
chr7	129806849	129812700	BLOCK_0006004	0	+	0	0	255,0,0
chr7	47463842	47469692	BLOCK_0006005	0	+	0	0	255,0,0
chr7	29512502	29518351	BLOCK_0006006	0	+	0	0	255,0,0
chr7	110267021	110272870	BLOCK_0006007	0	+	0	0	255,0,0
chr7	86090773	86096617	BLOCK_0006008	0	+	0	0	255,0,0
chr7	1460540	1466383	BLOCK_0006009	0	+	0	0	255,0,0
chr7	19701129	19706972	BLOCK_0006010	0	+	0	0	255,0,0
chr7	44005328	44011169	BLOCK_0006011	0	+	0	0	255,0,0
chr7	78574365	78580206	BLOCK_0006012	0	+	0	0	255,0,0
chr7	108370098	108375939	BLOCK_0006013	0	+	0	0	255,0,0
chr7	109568805	109574645	BLOCK_0006014	0	+	0	0	255,0,0
chr7	97060948	97066787	BLOCK_0006015	0	+	0	0	255,0,0
chr7	8489613	8495451	BLOCK_0006016	0	+	0	0	255,0,0
chr7	30446787	30452624	BLOCK_0006017	0	+	0	0	255,0,0
chr7	94661274	94667111	BLOCK_0006018	0	+	0	0	255,0,0
chr7	108718165	108724002	BLOCK_0006019	0	+	0	0	255,0,0
chr7	122353857	122359692	BLOCK_0006020	0	+	0	0	255,0,0
chr7	30211812	30217645	BLOCK_0006021	0	+	0	0	255,0,0
chr7	102379772	102385604	BLOCK_0006022	0	+	0	0	255,0,0
chr7	30512738	30518566	BLOCK_0006023	0	+	0	0	255,0,0
chr7	105867862	105873690	BLOCK_0006024	0	+	0	0	255,0,0
chr7	29778251	29784077	BLOCK_0006025	0	+	0	0	255,0,0
chr7	131621195	131627021	BLOCK_0006026	0	+	0	0	255,0,0
chr7	38635270	38641095	BLOCK_0006027	0	+	0	0	255,0,0
chr7	72836130	72841954	BLOCK_0006028	0	+	0	0	255,0,0
chr7	112778515	112784338	BLOCK_0006029	0	+	0	0	255,0,0
chr7	95501480	95507302	BLOCK_0006030	0	+	0	0	255,0,0
chr7	44627398	44633219	BLOCK_0006031	0	+	0	0	255,0,0
chr7	75153571	75159390	BLOCK_0006032	0	+	0	0	255,0,0
chr7	16936843	16942661	BLOCK_0006033	0	+	0	0	255,0,0
chr7	431118	436935	BLOCK_0006034	0	+	0	0	255,0,0
chr7	10458223	10464038	BLOCK_0006035	0	+	0	0	255,0,0
chr7	111112699	111118514	BLOCK_0006036	0	+	0	0	255,0,0
chr7	148646568	148652383	BLOCK_0006037	0	+	0	0	255,0,0
chr7	2378786	2384599	BLOCK_0006038	0	+	0	0	255,0,0
chr7	156484560	156490373	BLOCK_0006039	0	+	0	0	255,0,0
chr7	158869357	158875170	BLOCK_0006040	0	+	0	0	255,0,0
chr7	68691749	68697561	BLOCK_0006041	0	+	0	0	255,0,0
chr7	26122949	26128758	BLOCK_0006042	0	+	0	0	255,0,0
chr7	4082754	4088562	BLOCK_0006043	0	+	0	0	255,0,0
chr7	151179447	151185255	BLOCK_0006044	0	+	0	0	255,0,0
chr7	158146719	158152527	BLOCK_0006045	0	+	0	0	255,0,0
chr7	62348410	62354217	BLOCK_0006046	0	+	0	0	255,0,0
chr7	138468786	138474593	BLOCK_0006047	0	+	0	0	255,0,0
chr7	8978231	8984037	BLOCK_0006048	0	+	0	0	255,0,0
chr7	63610599	63616404	BLOCK_0006049	0	+	0	0	255,0,0
chr7	103108773	103114578	BLOCK_0006050	0	+	0	0	255,0,0
chr7	64538486	64544289	BLOCK_0006051	0	+	0	0	255,0,0
chr7	72661390	72667193	BLOCK_0006052	0	+	0	0	255,0,0
chr7	18706918	18712720	BLOCK_0006053	0	+	0	0	255,0,0
chr7	62199161	62204963	BLOCK_0006054	0	+	0	0	255,0,0
chr7	70346654	70352456	BLOCK_0006055	0	+	0	0	255,0,0
chr7	113844949	113850750	BLOCK_0006056	0	+	0	0	255,0,0
chr7	7674086	7679885	BLOCK_0006057	0	+	0	0	255,0,0
chr7	1093424	1099222	BLOCK_0006058	0	+	0	0	255,0,0
chr7	37364367	37370163	BLOCK_0006059	0	+	0	0	255,0,0
chr7	37557684	37563478	BLOCK_0006060	0	+	0	0	255,0,0
chr7	38541054	38546848	BLOCK_0006061	0	+	0	0	255,0,0
chr7	131348452	131354246	BLOCK_0006062	0	+	0	0	255,0,0
chr7	142468189	142473983	BLOCK_0006063	0	+	0	0	255,0,0
chr7	10567018	10572811	BLOCK_0006064	0	+	0	0	255,0,0
chr7	81066442	81072235	BLOCK_0006065	0	+	0	0	255,0,0
chr7	151653635	151659428	BLOCK_0006066	0	+	0	0	255,0,0
chr7	28180099	28185891	BLOCK_0006067	0	+	0	0	255,0,0
chr7	153234982	153240774	BLOCK_0006068	0	+	0	0	255,0,0
chr7	101957917	101963708	BLOCK_0006069	0	+	0	0	255,0,0
chr7	2419515	2425304	BLOCK_0006070	0	+	0	0	255,0,0
chr7	76444690	76450479	BLOCK_0006071	0	+	0	0	255,0,0
chr7	73128525	73134313	BLOCK_0006072	0	+	0	0	255,0,0
chr7	76701600	76707388	BLOCK_0006073	0	+	0	0	255,0,0
chr7	3787108	3792895	BLOCK_0006074	0	+	0	0	255,0,0
chr7	138124160	138129947	BLOCK_0006075	0	+	0	0	255,0,0
chr7	151091890	151097676	BLOCK_0006076	0	+	0	0	255,0,0
chr7	39035874	39041658	BLOCK_0006077	0	+	0	0	255,0,0
chr7	122126381	122132165	BLOCK_0006078	0	+	0	0	255,0,0
chr7	152192121	152197904	BLOCK_0006079	0	+	0	0	255,0,0
chr7	43203291	43209071	BLOCK_0006080	0	+	0	0	255,0,0
chr7	101156326	101162106	BLOCK_0006081	0	+	0	0	255,0,0
chr7	112281317	112287096	BLOCK_0006082	0	+	0	0	255,0,0
chr7	70048785	70054563	BLOCK_0006083	0	+	0	0	255,0,0
chr7	77965881	77971659	BLOCK_0006084	0	+	0	0	255,0,0
chr7	146239908	146245685	BLOCK_0006085	0	+	0	0	255,0,0
chr7	103972581	103978357	BLOCK_0006086	0	+	0	0	255,0,0
chr7	151384503	151390279	BLOCK_0006087	0	+	0	0	255,0,0
chr7	36981676	36987450	BLOCK_0006088	0	+	0	0	255,0,0
chr7	118986397	118992170	BLOCK_0006089	0	+	0	0	255,0,0
chr7	43631367	43637139	BLOCK_0006090	0	+	0	0	255,0,0
chr7	53716688	53722459	BLOCK_0006091	0	+	0	0	255,0,0
chr7	57480862	57486632	BLOCK_0006092	0	+	0	0	255,0,0
chr7	66633191	66638961	BLOCK_0006093	0	+	0	0	249,22,22
chr7	86912575	86918341	BLOCK_0006094	0	+	0	0	255,0,0
chr7	138695730	138701496	BLOCK_0006095	0	+	0	0	255,0,0
chr7	127410711	127416475	BLOCK_0006096	0	+	0	0	255,0,0
chr7	129253370	129259134	BLOCK_0006097	0	+	0	0	255,0,0
chr7	150263323	150269087	BLOCK_0006098	0	+	0	0	255,0,0
chr7	37423519	37429281	BLOCK_0006099	0	+	0	0	255,0,0
chr7	43897567	43903328	BLOCK_0006100	0	+	0	0	255,0,0
chr7	130119166	130124927	BLOCK_0006101	0	+	0	0	255,0,0
chr7	109693778	109699538	BLOCK_0006102	0	+	0	0	255,0,0
chr7	43381089	43386847	BLOCK_0006103	0	+	0	0	255,0,0
chr7	77767374	77773132	BLOCK_0006104	0	+	0	0	255,0,0
chr7	149669077	149674835	BLOCK_0006105	0	+	0	0	255,0,0
chr7	101100211	101105968	BLOCK_0006106	0	+	0	0	255,0,0
chr7	98676767	98682523	BLOCK_0006107	0	+	0	0	255,0,0
chr7	45250796	45256549	BLOCK_0006108	0	+	0	0	255,0,0
chr7	56839017	56844769	BLOCK_0006109	0	+	0	0	255,0,0
chr7	31025844	31031595	BLOCK_0006110	0	+	0	0	255,0,0
chr7	43268689	43274439	BLOCK_0006111	0	+	0	0	255,0,0
chr7	131233259	131239009	BLOCK_0006112	0	+	0	0	255,0,0
chr7	131881280	131887029	BLOCK_0006113	0	+	0	0	255,0,0
chr7	89331407	89337155	BLOCK_0006114	0	+	0	0	255,0,0
chr7	121944527	121950273	BLOCK_0006115	0	+	0	0	255,0,0
chr7	158506243	158511988	BLOCK_0006116	0	+	0	0	255,0,0
chr7	76338949	76344690	BLOCK_0006117	0	+	0	0	255,0,0
chr7	156795960	156801700	BLOCK_0006118	0	+	0	0	255,0,0
chr7	71671072	71676810	BLOCK_0006119	0	+	0	0	255,0,0
chr7	57172189	57177926	BLOCK_0006120	0	+	0	0	255,0,0
chr7	131842842	131848579	BLOCK_0006121	0	+	0	0	255,0,0
chr7	75493831	75499567	BLOCK_0006122	0	+	0	0	255,0,0
chr7	86989039	86994775	BLOCK_0006123	0	+	0	0	255,0,0
chr7	144308824	144314560	BLOCK_0006124	0	+	0	0	255,0,0
chr7	14737999	14743734	BLOCK_0006125	0	+	0	0	255,0,0
chr7	22709372	22715107	BLOCK_0006126	0	+	0	0	255,0,0
chr7	96996342	97002077	BLOCK_0006127	0	+	0	0	255,0,0
chr7	63698992	63704726	BLOCK_0006128	0	+	0	0	255,0,0
chr7	67526411	67532145	BLOCK_0006129	0	+	0	0	255,0,0
chr7	91224623	91230357	BLOCK_0006130	0	+	0	0	255,0,0
chr7	21883726	21889459	BLOCK_0006131	0	+	0	0	255,0,0
chr7	44935807	44941538	BLOCK_0006132	0	+	0	0	255,0,0
chr7	73531331	73537062	BLOCK_0006133	0	+	0	0	255,0,0
chr7	99365719	99371448	BLOCK_0006134	0	+	0	0	255,0,0
chr7	17953407	17959134	BLOCK_0006135	0	+	0	0	255,0,0
chr7	46628903	46634630	BLOCK_0006136	0	+	0	0	255,0,0
chr7	315214	320939	BLOCK_0006137	0	+	0	0	255,0,0
chr7	128120484	128126209	BLOCK_0006138	0	+	0	0	255,0,0
chr7	71683951	71689674	BLOCK_0006139	0	+	0	0	255,0,0
chr7	31374909	31380630	BLOCK_0006140	0	+	0	0	255,0,0
chr7	68118955	68124676	BLOCK_0006141	0	+	0	0	255,0,0
chr7	139614498	139620219	BLOCK_0006142	0	+	0	0	255,0,0
chr7	94281344	94287064	BLOCK_0006143	0	+	0	0	255,0,0
chr7	96577521	96583241	BLOCK_0006144	0	+	0	0	255,0,0
chr7	16023561	16029280	BLOCK_0006145	0	+	0	0	255,0,0
chr7	128770045	128775764	BLOCK_0006146	0	+	0	0	255,0,0
chr7	135504681	135510400	BLOCK_0006147	0	+	0	0	255,0,0
chr7	9592495	9598212	BLOCK_0006148	0	+	0	0	255,0,0
chr7	76759712	76765428	BLOCK_0006149	0	+	0	0	255,0,0
chr7	93683737	93689452	BLOCK_0006150	0	+	0	0	255,0,0
chr7	82261184	82266897	BLOCK_0006151	0	+	0	0	255,0,0
chr7	157662955	157668667	BLOCK_0006152	0	+	0	0	255,0,0
chr7	16449751	16455462	BLOCK_0006153	0	+	0	0	255,0,0
chr7	71874997	71880706	BLOCK_0006154	0	+	0	0	255,0,0
chr7	115163635	115169343	BLOCK_0006155	0	+	0	0	255,0,0
chr7	69911304	69917011	BLOCK_0006156	0	+	0	0	255,0,0
chr7	5143114	5148820	BLOCK_0006157	0	+	0	0	255,0,0
chr7	76365828	76371534	BLOCK_0006158	0	+	0	0	255,0,0
chr7	11019261	11024966	BLOCK_0006159	0	+	0	0	255,0,0
chr7	29924768	29930472	BLOCK_0006160	0	+	0	0	255,0,0
chr7	42267704	42273408	BLOCK_0006161	0	+	0	0	255,0,0
chr7	22247738	22253441	BLOCK_0006162	0	+	0	0	255,0,0
chr7	78041360	78047061	BLOCK_0006163	0	+	0	0	255,0,0
chr7	62921285	62926984	BLOCK_0006164	0	+	0	0	255,0,0
chr7	89047391	89053090	BLOCK_0006165	0	+	0	0	255,0,0
chr7	61547379	61553074	BLOCK_0006166	0	+	0	0	255,0,0
chr7	97888478	97894172	BLOCK_0006167	0	+	0	0	255,0,0
chr7	93306019	93311711	BLOCK_0006168	0	+	0	0	255,0,0
chr7	17554658	17560348	BLOCK_0006169	0	+	0	0	255,0,0
chr7	37794841	37800529	BLOCK_0006170	0	+	0	0	255,0,0
chr7	115979468	115985156	BLOCK_0006171	0	+	0	0	255,0,0
chr7	7307465	7313151	BLOCK_0006172	0	+	0	0	255,0,0
chr7	64415535	64421221	BLOCK_0006173	0	+	0	0	255,0,0
chr7	136274308	136279993	BLOCK_0006174	0	+	0	0	255,0,0
chr7	144189711	144195396	BLOCK_0006175	0	+	0	0	255,0,0
chr7	5000722	5006406	BLOCK_0006176	0	+	0	0	255,0,0
chr7	44554119	44559803	BLOCK_0006177	0	+	0	0	255,0,0
chr7	45620649	45626333	BLOCK_0006178	0	+	0	0	255,0,0
chr7	121099167	121104849	BLOCK_0006179	0	+	0	0	255,0,0
chr7	102559226	102564906	BLOCK_0006180	0	+	0	0	255,0,0
chr7	10948988	10954664	BLOCK_0006181	0	+	0	0	255,0,0
chr7	21136528	21142204	BLOCK_0006182	0	+	0	0	255,0,0
chr7	91111048	91116723	BLOCK_0006183	0	+	0	0	255,0,0
chr7	75411819	75417493	BLOCK_0006184	0	+	0	0	255,0,0
chr7	3629038	3634711	BLOCK_0006185	0	+	0	0	255,0,0
chr7	82228050	82233723	BLOCK_0006186	0	+	0	0	255,0,0
chr7	158138905	158144577	BLOCK_0006187	0	+	0	0	255,0,0
chr7	11309394	11315065	BLOCK_0006188	0	+	0	0	255,0,0
chr7	20801627	20807298	BLOCK_0006189	0	+	0	0	255,0,0
chr7	39909890	39915561	BLOCK_0006190	0	+	0	0	255,0,0
chr7	105856510	105862180	BLOCK_0006191	0	+	0	0	255,0,0
chr7	118972853	118978523	BLOCK_0006192	0	+	0	0	255,0,0
chr7	135843296	135848966	BLOCK_0006193	0	+	0	0	255,0,0
chr7	25059905	25065572	BLOCK_0006194	0	+	0	0	255,0,0
chr7	155185073	155190740	BLOCK_0006195	0	+	0	0	255,0,0
chr7	3456210	3461875	BLOCK_0006196	0	+	0	0	255,0,0
chr7	22412205	22417870	BLOCK_0006197	0	+	0	0	255,0,0
chr7	94477317	94482982	BLOCK_0006198	0	+	0	0	255,0,0
chr7	5119103	5124766	BLOCK_0006199	0	+	0	0	255,0,0
chr7	147616969	147622632	BLOCK_0006200	0	+	0	0	255,0,0
chr7	152400605	152406267	BLOCK_0006201	0	+	0	0	255,0,0
chr7	126863560	126869221	BLOCK_0006202	0	+	0	0	255,0,0
chr7	20683760	20689420	BLOCK_0006203	0	+	0	0	255,0,0
chr7	57277473	57283132	BLOCK_0006204	0	+	0	0	249,22,22
chr7	47663669	47669324	BLOCK_0006205	0	+	0	0	255,0,0
chr7	76746448	76752103	BLOCK_0006206	0	+	0	0	255,0,0
chr7	23760441	23766095	BLOCK_0006207	0	+	0	0	255,0,0
chr7	52793270	52798922	BLOCK_0006208	0	+	0	0	255,0,0
chr7	135925468	135931120	BLOCK_0006209	0	+	0	0	255,0,0
chr7	110848329	110853979	BLOCK_0006210	0	+	0	0	255,0,0
chr7	111314970	111320619	BLOCK_0006211	0	+	0	0	255,0,0
chr7	148468617	148474266	BLOCK_0006212	0	+	0	0	255,0,0
chr7	144702641	144708288	BLOCK_0006213	0	+	0	0	255,0,0
chr7	37180223	37185869	BLOCK_0006214	0	+	0	0	255,0,0
chr7	78099585	78105230	BLOCK_0006215	0	+	0	0	255,0,0
chr7	128178519	128184163	BLOCK_0006216	0	+	0	0	255,0,0
chr7	26317717	26323356	BLOCK_0006217	0	+	0	0	255,0,0
chr7	30859809	30865448	BLOCK_0006218	0	+	0	0	255,0,0
chr7	5834452	5840088	BLOCK_0006219	0	+	0	0	255,0,0
chr7	151998405	152004041	BLOCK_0006220	0	+	0	0	255,0,0
chr7	97903642	97909277	BLOCK_0006221	0	+	0	0	255,0,0
chr7	27085873	27091507	BLOCK_0006222	0	+	0	0	255,0,0
chr7	64728973	64734607	BLOCK_0006223	0	+	0	0	255,0,0
chr7	97944986	97950620	BLOCK_0006224	0	+	0	0	255,0,0
chr7	2101207	2106840	BLOCK_0006225	0	+	0	0	255,0,0
chr7	62191497	62197130	BLOCK_0006226	0	+	0	0	255,0,0
chr7	68156267	68161900	BLOCK_0006227	0	+	0	0	255,0,0
chr7	153547432	153553064	BLOCK_0006228	0	+	0	0	255,0,0
chr7	73321646	73327276	BLOCK_0006229	0	+	0	0	255,0,0
chr7	34523325	34528954	BLOCK_0006230	0	+	0	0	255,0,0
chr7	617078	622706	BLOCK_0006231	0	+	0	0	249,22,22
chr7	100380761	100386389	BLOCK_0006232	0	+	0	0	255,0,0
