track name="1000G,CEPH,WP" description="Data: 1000 Genomes Project phase 1 release 3; Population: CEPH; D' CI method: WP; High LD SNPs proportion: 95%" itemRgb="on"
chr6	156087214	156103904	BLOCK_0002228	0	+	0	0	255,0,0
chr6	26311125	26327810	BLOCK_0002229	0	+	0	0	255,0,0
chr6	129549517	129566200	BLOCK_0002230	0	+	0	0	255,0,0
chr6	105062765	105079446	BLOCK_0002231	0	+	0	0	255,0,0
chr6	48281899	48298573	BLOCK_0002232	0	+	0	0	249,22,22
chr6	149533327	149549997	BLOCK_0002233	0	+	0	0	249,22,22
chr6	48313607	48330276	BLOCK_0002234	0	+	0	0	255,0,0
chr6	30138662	30155313	BLOCK_0002235	0	+	0	0	255,0,0
chr6	65813214	65829863	BLOCK_0002236	0	+	0	0	255,0,0
chr6	101073730	101090377	BLOCK_0002237	0	+	0	0	255,0,0
chr6	73670256	73686892	BLOCK_0002238	0	+	0	0	255,0,0
chr6	98849274	98865906	BLOCK_0002239	0	+	0	0	255,0,0
chr6	158450598	158467230	BLOCK_0002240	0	+	0	0	249,22,22
chr6	146844571	146861189	BLOCK_0002241	0	+	0	0	255,0,0
chr6	122349577	122366184	BLOCK_0002242	0	+	0	0	255,0,0
chr6	47969993	47986588	BLOCK_0002243	0	+	0	0	249,22,22
chr6	150413767	150430359	BLOCK_0002244	0	+	0	0	255,0,0
chr6	29713768	29730358	BLOCK_0002245	0	+	0	0	249,22,22
chr6	158468964	158485552	BLOCK_0002246	0	+	0	0	249,22,22
chr6	95458317	95474893	BLOCK_0002247	0	+	0	0	255,0,0
chr6	124612391	124628961	BLOCK_0002248	0	+	0	0	255,0,0
chr6	144142630	144159200	BLOCK_0002249	0	+	0	0	255,0,0
chr6	161752540	161769110	BLOCK_0002250	0	+	0	0	255,0,0
chr6	151773353	151789912	BLOCK_0002251	0	+	0	0	255,0,0
chr6	125152767	125169321	BLOCK_0002252	0	+	0	0	255,0,0
chr6	66122057	66138609	BLOCK_0002253	0	+	0	0	249,22,22
chr6	57065329	57081878	BLOCK_0002254	0	+	0	0	255,0,0
chr6	106141305	106157852	BLOCK_0002255	0	+	0	0	249,22,22
chr6	21742346	21758890	BLOCK_0002256	0	+	0	0	249,22,22
chr6	75049932	75066475	BLOCK_0002257	0	+	0	0	249,22,22
chr6	24363580	24380119	BLOCK_0002258	0	+	0	0	249,22,22
chr6	137853855	137870387	BLOCK_0002259	0	+	0	0	249,22,22
chr6	88181046	88197570	BLOCK_0002260	0	+	0	0	255,0,0
chr6	146292661	146309178	BLOCK_0002261	0	+	0	0	255,0,0
chr6	68953857	68970369	BLOCK_0002262	0	+	0	0	249,22,22
chr6	25231495	25248006	BLOCK_0002263	0	+	0	0	255,0,0
chr6	93408386	93424897	BLOCK_0002264	0	+	0	0	255,0,0
chr6	130126077	130142585	BLOCK_0002265	0	+	0	0	249,22,22
chr6	15746314	15762818	BLOCK_0002266	0	+	0	0	249,22,22
chr6	63493511	63510015	BLOCK_0002267	0	+	0	0	249,22,22
chr6	15915269	15931770	BLOCK_0002268	0	+	0	0	249,22,22
chr6	27392669	27409164	BLOCK_0002269	0	+	0	0	255,0,0
chr6	154267377	154283868	BLOCK_0002270	0	+	0	0	249,22,22
chr6	23236839	23253329	BLOCK_0002271	0	+	0	0	255,0,0
chr6	97575196	97591680	BLOCK_0002272	0	+	0	0	255,0,0
chr6	50243257	50259738	BLOCK_0002273	0	+	0	0	249,22,22
chr6	67346515	67362992	BLOCK_0002274	0	+	0	0	255,0,0
chr6	71721630	71738105	BLOCK_0002275	0	+	0	0	249,22,22
chr6	67811268	67827737	BLOCK_0002276	0	+	0	0	249,22,22
chr6	85660727	85677191	BLOCK_0002277	0	+	0	0	249,22,22
chr6	47889051	47905512	BLOCK_0002278	0	+	0	0	249,22,22
chr6	52404881	52421338	BLOCK_0002279	0	+	0	0	255,0,0
chr6	161606169	161622625	BLOCK_0002280	0	+	0	0	249,22,22
chr6	28731188	28747643	BLOCK_0002281	0	+	0	0	255,0,0
chr6	151712598	151729053	BLOCK_0002282	0	+	0	0	243,45,45
chr6	150699553	150716006	BLOCK_0002283	0	+	0	0	249,22,22
chr6	101359130	101375579	BLOCK_0002284	0	+	0	0	255,0,0
chr6	69743290	69759736	BLOCK_0002285	0	+	0	0	255,0,0
chr6	75473595	75490041	BLOCK_0002286	0	+	0	0	255,0,0
chr6	46949837	46966274	BLOCK_0002287	0	+	0	0	255,0,0
chr6	45221792	45238226	BLOCK_0002288	0	+	0	0	255,0,0
chr6	78339003	78355433	BLOCK_0002289	0	+	0	0	255,0,0
chr6	83975529	83991957	BLOCK_0002290	0	+	0	0	255,0,0
chr6	98985073	99001499	BLOCK_0002291	0	+	0	0	255,0,0
chr6	12986217	13002629	BLOCK_0002292	0	+	0	0	255,0,0
chr6	19874475	19890882	BLOCK_0002293	0	+	0	0	255,0,0
chr6	104905947	104922353	BLOCK_0002294	0	+	0	0	255,0,0
chr6	110078229	110094626	BLOCK_0002295	0	+	0	0	255,0,0
chr6	99877491	99893878	BLOCK_0002296	0	+	0	0	249,22,22
chr6	36393816	36410190	BLOCK_0002297	0	+	0	0	249,22,22
chr6	17664250	17680609	BLOCK_0002298	0	+	0	0	255,0,0
chr6	115147393	115163751	BLOCK_0002299	0	+	0	0	255,0,0
chr6	165765515	165781865	BLOCK_0002300	0	+	0	0	249,22,22
chr6	123863577	123879922	BLOCK_0002301	0	+	0	0	255,0,0
chr6	160413539	160429883	BLOCK_0002302	0	+	0	0	255,0,0
chr6	169529724	169546063	BLOCK_0002303	0	+	0	0	255,0,0
chr6	70835735	70852073	BLOCK_0002304	0	+	0	0	255,0,0
chr6	113664182	113680516	BLOCK_0002305	0	+	0	0	255,0,0
chr6	39736975	39753307	BLOCK_0002306	0	+	0	0	255,0,0
chr6	71296514	71312846	BLOCK_0002307	0	+	0	0	255,0,0
chr6	71097327	71113658	BLOCK_0002308	0	+	0	0	255,0,0
chr6	162533359	162549681	BLOCK_0002309	0	+	0	0	249,22,22
chr6	102137202	102153513	BLOCK_0002310	0	+	0	0	255,0,0
chr6	83301415	83317720	BLOCK_0002311	0	+	0	0	255,0,0
chr6	56334594	56350890	BLOCK_0002312	0	+	0	0	255,0,0
chr6	39207558	39223852	BLOCK_0002313	0	+	0	0	249,22,22
chr6	114536393	114552683	BLOCK_0002314	0	+	0	0	255,0,0
chr6	95543865	95560154	BLOCK_0002315	0	+	0	0	255,0,0
chr6	104417349	104433632	BLOCK_0002316	0	+	0	0	255,0,0
chr6	95888417	95904691	BLOCK_0002317	0	+	0	0	255,0,0
chr6	7690275	7706545	BLOCK_0002318	0	+	0	0	249,22,22
chr6	30961926	30978196	BLOCK_0002319	0	+	0	0	249,22,22
chr6	47868950	47885216	BLOCK_0002320	0	+	0	0	249,22,22
chr6	103636839	103653104	BLOCK_0002321	0	+	0	0	249,22,22
chr6	70232083	70248343	BLOCK_0002322	0	+	0	0	249,22,22
chr6	100456832	100473088	BLOCK_0002323	0	+	0	0	255,0,0
chr6	53512775	53529027	BLOCK_0002324	0	+	0	0	255,0,0
chr6	16709953	16726203	BLOCK_0002325	0	+	0	0	255,0,0
chr6	52473126	52489374	BLOCK_0002326	0	+	0	0	249,22,22
chr6	113117308	113133551	BLOCK_0002327	0	+	0	0	249,22,22
chr6	127398595	127414838	BLOCK_0002328	0	+	0	0	255,0,0
chr6	3382273	3398515	BLOCK_0002329	0	+	0	0	255,0,0
chr6	95843540	95859779	BLOCK_0002330	0	+	0	0	255,0,0
chr6	127571676	127587915	BLOCK_0002331	0	+	0	0	255,0,0
chr6	130583306	130599533	BLOCK_0002332	0	+	0	0	249,22,22
chr6	54850744	54866969	BLOCK_0002333	0	+	0	0	249,22,22
chr6	166123061	166139282	BLOCK_0002334	0	+	0	0	249,22,22
chr6	115277780	115293996	BLOCK_0002335	0	+	0	0	255,0,0
chr6	157230536	157246745	BLOCK_0002336	0	+	0	0	255,0,0
chr6	14718260	14734463	BLOCK_0002337	0	+	0	0	249,22,22
chr6	25263977	25280179	BLOCK_0002338	0	+	0	0	255,0,0
chr6	156874734	156890935	BLOCK_0002339	0	+	0	0	249,22,22
chr6	83281624	83297820	BLOCK_0002340	0	+	0	0	255,0,0
chr6	159498130	159514323	BLOCK_0002341	0	+	0	0	249,22,22
chr6	42456581	42472756	BLOCK_0002342	0	+	0	0	255,0,0
chr6	154133590	154149765	BLOCK_0002343	0	+	0	0	255,0,0
chr6	15340471	15356641	BLOCK_0002344	0	+	0	0	255,0,0
chr6	145478732	145494901	BLOCK_0002345	0	+	0	0	255,0,0
chr6	92233270	92249431	BLOCK_0002346	0	+	0	0	249,22,22
chr6	79827880	79844036	BLOCK_0002347	0	+	0	0	255,0,0
chr6	11513043	11529195	BLOCK_0002348	0	+	0	0	249,22,22
chr6	147375306	147391455	BLOCK_0002349	0	+	0	0	255,0,0
chr6	99255318	99271446	BLOCK_0002350	0	+	0	0	255,0,0
chr6	118490768	118506888	BLOCK_0002351	0	+	0	0	255,0,0
chr6	99813338	99829452	BLOCK_0002352	0	+	0	0	249,22,22
chr6	106513664	106529777	BLOCK_0002353	0	+	0	0	255,0,0
chr6	85762495	85778607	BLOCK_0002354	0	+	0	0	255,0,0
chr6	118403887	118419999	BLOCK_0002355	0	+	0	0	249,22,22
chr6	27159104	27175215	BLOCK_0002356	0	+	0	0	249,22,22
chr6	51515238	51531349	BLOCK_0002357	0	+	0	0	249,22,22
chr6	9685538	9701648	BLOCK_0002358	0	+	0	0	255,0,0
chr6	93013065	93029174	BLOCK_0002359	0	+	0	0	255,0,0
chr6	47290060	47306166	BLOCK_0002360	0	+	0	0	255,0,0
chr6	150984766	151000872	BLOCK_0002361	0	+	0	0	255,0,0
chr6	53560828	53576930	BLOCK_0002362	0	+	0	0	255,0,0
chr6	148808631	148824728	BLOCK_0002363	0	+	0	0	255,0,0
chr6	24653376	24669472	BLOCK_0002364	0	+	0	0	255,0,0
chr6	7523860	7539954	BLOCK_0002365	0	+	0	0	249,22,22
chr6	45611682	45627776	BLOCK_0002366	0	+	0	0	249,22,22
chr6	57884794	57900885	BLOCK_0002367	0	+	0	0	249,22,22
chr6	98738662	98754751	BLOCK_0002368	0	+	0	0	255,0,0
chr6	51148528	51164613	BLOCK_0002369	0	+	0	0	255,0,0
chr6	145084590	145100672	BLOCK_0002370	0	+	0	0	255,0,0
chr6	25343823	25359903	BLOCK_0002371	0	+	0	0	255,0,0
chr6	121203992	121220067	BLOCK_0002372	0	+	0	0	255,0,0
chr6	95951316	95967388	BLOCK_0002373	0	+	0	0	249,22,22
chr6	8186101	8202172	BLOCK_0002374	0	+	0	0	255,0,0
chr6	55319921	55335988	BLOCK_0002375	0	+	0	0	255,0,0
chr6	54449466	54465525	BLOCK_0002376	0	+	0	0	255,0,0
chr6	75325514	75341571	BLOCK_0002377	0	+	0	0	249,22,22
chr6	162781257	162797305	BLOCK_0002378	0	+	0	0	249,22,22
chr6	2956700	2972747	BLOCK_0002379	0	+	0	0	255,0,0
chr6	130744886	130760921	BLOCK_0002380	0	+	0	0	255,0,0
chr6	45911254	45927284	BLOCK_0002381	0	+	0	0	249,22,22
chr6	109169000	109185029	BLOCK_0002382	0	+	0	0	255,0,0
chr6	93624524	93640548	BLOCK_0002383	0	+	0	0	249,22,22
chr6	29782786	29798803	BLOCK_0002384	0	+	0	0	249,22,22
chr6	51798760	51814775	BLOCK_0002385	0	+	0	0	255,0,0
chr6	6990253	7006267	BLOCK_0002386	0	+	0	0	255,0,0
chr6	8546104	8562117	BLOCK_0002387	0	+	0	0	255,0,0
chr6	17181358	17197369	BLOCK_0002388	0	+	0	0	255,0,0
chr6	3453846	3469853	BLOCK_0002389	0	+	0	0	255,0,0
chr6	58735096	58751095	BLOCK_0002390	0	+	0	0	243,45,45
chr6	33702079	33718075	BLOCK_0002391	0	+	0	0	249,22,22
chr6	170108417	170124413	BLOCK_0002392	0	+	0	0	255,0,0
chr6	115356381	115372376	BLOCK_0002393	0	+	0	0	249,22,22
chr6	35017003	35032996	BLOCK_0002394	0	+	0	0	249,22,22
chr6	143697275	143713263	BLOCK_0002395	0	+	0	0	249,22,22
chr6	49126076	49142056	BLOCK_0002396	0	+	0	0	255,0,0
chr6	22571323	22587299	BLOCK_0002397	0	+	0	0	249,22,22
chr6	15552920	15568893	BLOCK_0002398	0	+	0	0	255,0,0
chr6	84937178	84953140	BLOCK_0002399	0	+	0	0	255,0,0
chr6	155486519	155502481	BLOCK_0002400	0	+	0	0	255,0,0
chr6	96928514	96944473	BLOCK_0002401	0	+	0	0	255,0,0
chr6	132732974	132748933	BLOCK_0002402	0	+	0	0	255,0,0
chr6	95905418	95921373	BLOCK_0002403	0	+	0	0	255,0,0
chr6	68051350	68067301	BLOCK_0002404	0	+	0	0	249,22,22
chr6	107938476	107954417	BLOCK_0002405	0	+	0	0	255,0,0
chr6	28480635	28496572	BLOCK_0002406	0	+	0	0	255,0,0
chr6	114927593	114943530	BLOCK_0002407	0	+	0	0	255,0,0
chr6	5406899	5422832	BLOCK_0002408	0	+	0	0	249,22,22
chr6	132628102	132644035	BLOCK_0002409	0	+	0	0	255,0,0
chr6	104784819	104800751	BLOCK_0002410	0	+	0	0	249,22,22
chr6	66309092	66325019	BLOCK_0002411	0	+	0	0	249,22,22
chr6	78781216	78797141	BLOCK_0002412	0	+	0	0	255,0,0
chr6	159200846	159216771	BLOCK_0002413	0	+	0	0	249,22,22
chr6	165803500	165819417	BLOCK_0002414	0	+	0	0	249,22,22
chr6	86248460	86264374	BLOCK_0002415	0	+	0	0	255,0,0
chr6	154556621	154572531	BLOCK_0002416	0	+	0	0	255,0,0
chr6	21578730	21594637	BLOCK_0002417	0	+	0	0	255,0,0
chr6	56691818	56707719	BLOCK_0002418	0	+	0	0	249,22,22
chr6	91622657	91638557	BLOCK_0002419	0	+	0	0	255,0,0
chr6	63095251	63111149	BLOCK_0002420	0	+	0	0	255,0,0
chr6	124987239	125003136	BLOCK_0002421	0	+	0	0	255,0,0
chr6	169163759	169179647	BLOCK_0002422	0	+	0	0	255,0,0
chr6	92705807	92721688	BLOCK_0002423	0	+	0	0	249,22,22
chr6	82372044	82387920	BLOCK_0002424	0	+	0	0	255,0,0
chr6	133288924	133304795	BLOCK_0002425	0	+	0	0	249,22,22
chr6	57368615	57384472	BLOCK_0002426	0	+	0	0	255,0,0
chr6	21759356	21775212	BLOCK_0002427	0	+	0	0	249,22,22
chr6	144754772	144770620	BLOCK_0002428	0	+	0	0	255,0,0
chr6	53439360	53455207	BLOCK_0002429	0	+	0	0	255,0,0
chr6	110711418	110727262	BLOCK_0002430	0	+	0	0	255,0,0
chr6	24629772	24645610	BLOCK_0002431	0	+	0	0	243,45,45
chr6	2750299	2766132	BLOCK_0002432	0	+	0	0	249,22,22
chr6	80369789	80385617	BLOCK_0002433	0	+	0	0	249,22,22
chr6	55897264	55913090	BLOCK_0002434	0	+	0	0	255,0,0
chr6	1115338	1131163	BLOCK_0002435	0	+	0	0	249,22,22
chr6	122331243	122347066	BLOCK_0002436	0	+	0	0	249,22,22
chr6	153287718	153303541	BLOCK_0002437	0	+	0	0	255,0,0
chr6	7755761	7771580	BLOCK_0002438	0	+	0	0	249,22,22
chr6	53298485	53314296	BLOCK_0002439	0	+	0	0	249,22,22
chr6	134364060	134379869	BLOCK_0002440	0	+	0	0	249,22,22
chr6	137816163	137831972	BLOCK_0002441	0	+	0	0	249,22,22
chr6	40384480	40400288	BLOCK_0002442	0	+	0	0	255,0,0
chr6	78632770	78648577	BLOCK_0002443	0	+	0	0	249,22,22
chr6	35506412	35522217	BLOCK_0002444	0	+	0	0	249,22,22
chr6	23713310	23729113	BLOCK_0002445	0	+	0	0	255,0,0
chr6	43622855	43638636	BLOCK_0002446	0	+	0	0	255,0,0
chr6	63344536	63360295	BLOCK_0002447	0	+	0	0	249,22,22
chr6	152434828	152450587	BLOCK_0002448	0	+	0	0	255,0,0
chr6	161295154	161310910	BLOCK_0002449	0	+	0	0	255,0,0
chr6	40292169	40307922	BLOCK_0002450	0	+	0	0	249,22,22
chr6	79730003	79745751	BLOCK_0002451	0	+	0	0	255,0,0
chr6	135193172	135208913	BLOCK_0002452	0	+	0	0	249,22,22
chr6	105819932	105835662	BLOCK_0002453	0	+	0	0	255,0,0
chr6	144112958	144128686	BLOCK_0002454	0	+	0	0	255,0,0
chr6	120367001	120382722	BLOCK_0002455	0	+	0	0	255,0,0
chr6	50261878	50277592	BLOCK_0002456	0	+	0	0	249,22,22
chr6	37829817	37845530	BLOCK_0002457	0	+	0	0	255,0,0
chr6	1063883	1079594	BLOCK_0002458	0	+	0	0	249,22,22
chr6	166380319	166396027	BLOCK_0002459	0	+	0	0	249,22,22
chr6	110799201	110814902	BLOCK_0002460	0	+	0	0	255,0,0
chr6	153358792	153374491	BLOCK_0002461	0	+	0	0	249,22,22
chr6	159810978	159826672	BLOCK_0002462	0	+	0	0	255,0,0
chr6	33823436	33839126	BLOCK_0002463	0	+	0	0	249,22,22
chr6	129081977	129097666	BLOCK_0002464	0	+	0	0	255,0,0
chr6	83226076	83241763	BLOCK_0002465	0	+	0	0	255,0,0
chr6	160607200	160622885	BLOCK_0002466	0	+	0	0	249,22,22
chr6	77904307	77919988	BLOCK_0002467	0	+	0	0	255,0,0
chr6	40348653	40364325	BLOCK_0002468	0	+	0	0	255,0,0
chr6	119930874	119946544	BLOCK_0002469	0	+	0	0	255,0,0
chr6	72874042	72889711	BLOCK_0002470	0	+	0	0	255,0,0
chr6	167818741	167834404	BLOCK_0002471	0	+	0	0	249,22,22
chr6	136871672	136887334	BLOCK_0002472	0	+	0	0	255,0,0
chr6	89030259	89045907	BLOCK_0002473	0	+	0	0	255,0,0
chr6	108916379	108932004	BLOCK_0002474	0	+	0	0	255,0,0
chr6	84393633	84409255	BLOCK_0002475	0	+	0	0	255,0,0
chr6	114663295	114678915	BLOCK_0002476	0	+	0	0	255,0,0
chr6	71412785	71428402	BLOCK_0002477	0	+	0	0	255,0,0
chr6	100501575	100517184	BLOCK_0002478	0	+	0	0	255,0,0
chr6	25605512	25621118	BLOCK_0002479	0	+	0	0	249,22,22
chr6	92463944	92479549	BLOCK_0002480	0	+	0	0	249,22,22
chr6	36495033	36510627	BLOCK_0002481	0	+	0	0	255,0,0
chr6	63768040	63783632	BLOCK_0002482	0	+	0	0	249,22,22
chr6	102430364	102445951	BLOCK_0002483	0	+	0	0	255,0,0
chr6	128184738	128200322	BLOCK_0002484	0	+	0	0	255,0,0
chr6	53530942	53546524	BLOCK_0002485	0	+	0	0	249,22,22
chr6	118976740	118992322	BLOCK_0002486	0	+	0	0	255,0,0
chr6	41200753	41216334	BLOCK_0002487	0	+	0	0	249,22,22
chr6	72478571	72494151	BLOCK_0002488	0	+	0	0	255,0,0
chr6	19501433	19517012	BLOCK_0002489	0	+	0	0	255,0,0
chr6	163392929	163408507	BLOCK_0002490	0	+	0	0	249,22,22
chr6	106103769	106119341	BLOCK_0002491	0	+	0	0	249,22,22
chr6	86804775	86820340	BLOCK_0002492	0	+	0	0	255,0,0
chr6	25076902	25092465	BLOCK_0002493	0	+	0	0	255,0,0
chr6	67382871	67398429	BLOCK_0002494	0	+	0	0	249,22,22
chr6	132514887	132530443	BLOCK_0002495	0	+	0	0	249,22,22
chr6	132485842	132501393	BLOCK_0002496	0	+	0	0	255,0,0
chr6	45169614	45185163	BLOCK_0002497	0	+	0	0	255,0,0
chr6	36955064	36970610	BLOCK_0002498	0	+	0	0	249,22,22
chr6	29672941	29688485	BLOCK_0002499	0	+	0	0	249,22,22
chr6	22587657	22603200	BLOCK_0002500	0	+	0	0	255,0,0
chr6	131584648	131600188	BLOCK_0002501	0	+	0	0	255,0,0
chr6	6594744	6610283	BLOCK_0002502	0	+	0	0	249,22,22
chr6	164154218	164169748	BLOCK_0002503	0	+	0	0	255,0,0
chr6	47238102	47253631	BLOCK_0002504	0	+	0	0	255,0,0
chr6	80034778	80050295	BLOCK_0002505	0	+	0	0	255,0,0
chr6	58522334	58537846	BLOCK_0002506	0	+	0	0	249,22,22
chr6	3325158	3340669	BLOCK_0002507	0	+	0	0	249,22,22
chr6	30122657	30138162	BLOCK_0002508	0	+	0	0	255,0,0
chr6	135468310	135483811	BLOCK_0002509	0	+	0	0	249,22,22
chr6	160981736	160997236	BLOCK_0002510	0	+	0	0	255,0,0
chr6	123749317	123764812	BLOCK_0002511	0	+	0	0	255,0,0
chr6	9079324	9094815	BLOCK_0002512	0	+	0	0	255,0,0
chr6	98353744	98369230	BLOCK_0002513	0	+	0	0	249,22,22
chr6	37772100	37787585	BLOCK_0002514	0	+	0	0	249,22,22
chr6	45558866	45574349	BLOCK_0002515	0	+	0	0	255,0,0
chr6	50746064	50761546	BLOCK_0002516	0	+	0	0	255,0,0
chr6	92993728	93009210	BLOCK_0002517	0	+	0	0	255,0,0
chr6	8796609	8812090	BLOCK_0002518	0	+	0	0	255,0,0
chr6	65442771	65458252	BLOCK_0002519	0	+	0	0	255,0,0
chr6	83526911	83542389	BLOCK_0002520	0	+	0	0	255,0,0
chr6	83123845	83139321	BLOCK_0002521	0	+	0	0	255,0,0
chr6	91521472	91536944	BLOCK_0002522	0	+	0	0	249,22,22
chr6	22851846	22867315	BLOCK_0002523	0	+	0	0	255,0,0
chr6	169499459	169514927	BLOCK_0002524	0	+	0	0	255,0,0
chr6	18488308	18503768	BLOCK_0002525	0	+	0	0	255,0,0
chr6	46696507	46711962	BLOCK_0002526	0	+	0	0	255,0,0
chr6	2920834	2936282	BLOCK_0002527	0	+	0	0	255,0,0
chr6	23449572	23465010	BLOCK_0002528	0	+	0	0	249,22,22
chr6	117788146	117803578	BLOCK_0002529	0	+	0	0	249,22,22
chr6	112628239	112643668	BLOCK_0002530	0	+	0	0	249,22,22
chr6	68887133	68902561	BLOCK_0002531	0	+	0	0	255,0,0
chr6	153677371	153692799	BLOCK_0002532	0	+	0	0	249,22,22
chr6	27290082	27305498	BLOCK_0002533	0	+	0	0	255,0,0
chr6	37724205	37739618	BLOCK_0002534	0	+	0	0	249,22,22
chr6	135739062	135754471	BLOCK_0002535	0	+	0	0	255,0,0
chr6	167028134	167043542	BLOCK_0002536	0	+	0	0	249,22,22
chr6	133191140	133206547	BLOCK_0002537	0	+	0	0	255,0,0
chr6	49146305	49161703	BLOCK_0002538	0	+	0	0	255,0,0
chr6	132104011	132119398	BLOCK_0002539	0	+	0	0	255,0,0
chr6	160587521	160602908	BLOCK_0002540	0	+	0	0	249,22,22
chr6	125747892	125763272	BLOCK_0002541	0	+	0	0	255,0,0
chr6	164092743	164108123	BLOCK_0002542	0	+	0	0	255,0,0
chr6	16118868	16134247	BLOCK_0002543	0	+	0	0	255,0,0
chr6	68126879	68142250	BLOCK_0002544	0	+	0	0	249,22,22
chr6	78149229	78164598	BLOCK_0002545	0	+	0	0	255,0,0
chr6	138282933	138298302	BLOCK_0002546	0	+	0	0	249,22,22
chr6	69372017	69387383	BLOCK_0002547	0	+	0	0	255,0,0
chr6	53457720	53473076	BLOCK_0002548	0	+	0	0	255,0,0
chr6	139367645	139382998	BLOCK_0002549	0	+	0	0	255,0,0
chr6	9416386	9431737	BLOCK_0002550	0	+	0	0	255,0,0
chr6	54146456	54161803	BLOCK_0002551	0	+	0	0	255,0,0
chr6	25566022	25581366	BLOCK_0002552	0	+	0	0	255,0,0
chr6	37350056	37365390	BLOCK_0002553	0	+	0	0	255,0,0
chr6	55260851	55276179	BLOCK_0002554	0	+	0	0	255,0,0
chr6	87204840	87220168	BLOCK_0002555	0	+	0	0	249,22,22
chr6	12055959	12071284	BLOCK_0002556	0	+	0	0	249,22,22
chr6	121658303	121673627	BLOCK_0002557	0	+	0	0	255,0,0
chr6	19607690	19623012	BLOCK_0002558	0	+	0	0	243,45,45
chr6	138466525	138481846	BLOCK_0002559	0	+	0	0	255,0,0
chr6	78798865	78814185	BLOCK_0002560	0	+	0	0	255,0,0
chr6	120144848	120160167	BLOCK_0002561	0	+	0	0	255,0,0
chr6	78356239	78371555	BLOCK_0002562	0	+	0	0	255,0,0
chr6	14784269	14799581	BLOCK_0002563	0	+	0	0	249,22,22
chr6	22316185	22331492	BLOCK_0002564	0	+	0	0	255,0,0
chr6	43216440	43231741	BLOCK_0002565	0	+	0	0	249,22,22
chr6	4717873	4733170	BLOCK_0002566	0	+	0	0	255,0,0
chr6	40822140	40837435	BLOCK_0002567	0	+	0	0	249,22,22
chr6	156597274	156612563	BLOCK_0002568	0	+	0	0	255,0,0
chr6	138104861	138120145	BLOCK_0002569	0	+	0	0	249,22,22
chr6	121152127	121167408	BLOCK_0002570	0	+	0	0	255,0,0
chr6	47583664	47598939	BLOCK_0002571	0	+	0	0	249,22,22
chr6	91657919	91673194	BLOCK_0002572	0	+	0	0	249,22,22
chr6	64545761	64561033	BLOCK_0002573	0	+	0	0	255,0,0
chr6	107282890	107298159	BLOCK_0002574	0	+	0	0	255,0,0
chr6	142905872	142921138	BLOCK_0002575	0	+	0	0	249,22,22
chr6	35215904	35231168	BLOCK_0002576	0	+	0	0	255,0,0
chr6	92629355	92644612	BLOCK_0002577	0	+	0	0	249,22,22
chr6	17417644	17432895	BLOCK_0002578	0	+	0	0	255,0,0
chr6	104710756	104725990	BLOCK_0002579	0	+	0	0	255,0,0
chr6	40220737	40235949	BLOCK_0002580	0	+	0	0	249,22,22
chr6	155179754	155194965	BLOCK_0002581	0	+	0	0	255,0,0
chr6	164659472	164674683	BLOCK_0002582	0	+	0	0	255,0,0
chr6	100289843	100305047	BLOCK_0002583	0	+	0	0	249,22,22
chr6	37923096	37938271	BLOCK_0002584	0	+	0	0	255,0,0
chr6	74001064	74016236	BLOCK_0002585	0	+	0	0	249,22,22
chr6	114459249	114474419	BLOCK_0002586	0	+	0	0	255,0,0
chr6	107806281	107821449	BLOCK_0002587	0	+	0	0	255,0,0
chr6	27675290	27690453	BLOCK_0002588	0	+	0	0	255,0,0
chr6	62694314	62709477	BLOCK_0002589	0	+	0	0	249,22,22
chr6	95301278	95316441	BLOCK_0002590	0	+	0	0	249,22,22
chr6	85366102	85381264	BLOCK_0002591	0	+	0	0	249,22,22
chr6	65716529	65731688	BLOCK_0002592	0	+	0	0	249,22,22
chr6	124011490	124026647	BLOCK_0002593	0	+	0	0	255,0,0
chr6	137473455	137488608	BLOCK_0002594	0	+	0	0	249,22,22
chr6	155785606	155800758	BLOCK_0002595	0	+	0	0	255,0,0
chr6	47801432	47816577	BLOCK_0002596	0	+	0	0	249,22,22
chr6	149316200	149331339	BLOCK_0002597	0	+	0	0	249,22,22
chr6	72550724	72565857	BLOCK_0002598	0	+	0	0	249,22,22
chr6	34887258	34902390	BLOCK_0002599	0	+	0	0	255,0,0
chr6	14212351	14227480	BLOCK_0002600	0	+	0	0	255,0,0
chr6	66292014	66307143	BLOCK_0002601	0	+	0	0	255,0,0
chr6	7426417	7441541	BLOCK_0002602	0	+	0	0	243,45,45
chr6	5819810	5834929	BLOCK_0002603	0	+	0	0	249,22,22
chr6	23729138	23744245	BLOCK_0002604	0	+	0	0	249,22,22
chr6	14439077	14454183	BLOCK_0002605	0	+	0	0	255,0,0
chr6	150955386	150970492	BLOCK_0002606	0	+	0	0	255,0,0
chr6	70754134	70769232	BLOCK_0002607	0	+	0	0	255,0,0
chr6	76661352	76676450	BLOCK_0002608	0	+	0	0	249,22,22
chr6	125553950	125569047	BLOCK_0002609	0	+	0	0	255,0,0
chr6	151803754	151818830	BLOCK_0002610	0	+	0	0	249,22,22
chr6	52529773	52544848	BLOCK_0002611	0	+	0	0	255,0,0
chr6	167285170	167300239	BLOCK_0002612	0	+	0	0	255,0,0
chr6	85900784	85915849	BLOCK_0002613	0	+	0	0	243,45,45
