track name="1000G,CEPH,WP" description="Data: 1000 Genomes Project phase 1 release 3; Population: CEPH; D' CI method: WP; High LD SNPs proportion: 95%" itemRgb="on"
chr4	162453934	162477785	BLOCK_0001522	0	+	0	0	255,0,0
chr4	181369592	181393443	BLOCK_0001523	0	+	0	0	249,22,22
chr4	143523222	143547066	BLOCK_0001524	0	+	0	0	249,22,22
chr4	103872578	103896413	BLOCK_0001525	0	+	0	0	249,22,22
chr4	166815429	166839250	BLOCK_0001526	0	+	0	0	255,0,0
chr4	70658996	70682808	BLOCK_0001527	0	+	0	0	249,22,22
chr4	91003238	91027048	BLOCK_0001528	0	+	0	0	249,22,22
chr4	76287912	76311708	BLOCK_0001529	0	+	0	0	243,45,45
chr4	60557524	60581316	BLOCK_0001530	0	+	0	0	249,22,22
chr4	9850220	9873999	BLOCK_0001531	0	+	0	0	255,0,0
chr4	63055561	63079329	BLOCK_0001532	0	+	0	0	249,22,22
chr4	174905478	174929244	BLOCK_0001533	0	+	0	0	249,22,22
chr4	99731435	99755170	BLOCK_0001534	0	+	0	0	249,22,22
chr4	88201500	88225233	BLOCK_0001535	0	+	0	0	249,22,22
chr4	114478482	114502172	BLOCK_0001536	0	+	0	0	255,0,0
chr4	128866055	128889743	BLOCK_0001537	0	+	0	0	255,0,0
chr4	104844585	104868270	BLOCK_0001538	0	+	0	0	255,0,0
chr4	106998281	107021950	BLOCK_0001539	0	+	0	0	249,22,22
chr4	140723269	140746935	BLOCK_0001540	0	+	0	0	249,22,22
chr4	53632738	53656402	BLOCK_0001541	0	+	0	0	249,22,22
chr4	179968538	179992193	BLOCK_0001542	0	+	0	0	249,22,22
chr4	119689722	119713374	BLOCK_0001543	0	+	0	0	249,22,22
chr4	21979150	22002798	BLOCK_0001544	0	+	0	0	249,22,22
chr4	37944477	37968119	BLOCK_0001545	0	+	0	0	255,0,0
chr4	168750146	168773773	BLOCK_0001546	0	+	0	0	249,22,22
chr4	175532595	175556222	BLOCK_0001547	0	+	0	0	249,22,22
chr4	82866326	82889951	BLOCK_0001548	0	+	0	0	249,22,22
chr4	175174056	175197680	BLOCK_0001549	0	+	0	0	249,22,22
chr4	37312930	37336553	BLOCK_0001550	0	+	0	0	249,22,22
chr4	121696322	121719932	BLOCK_0001551	0	+	0	0	249,22,22
chr4	182022901	182046510	BLOCK_0001552	0	+	0	0	249,22,22
chr4	128901402	128925009	BLOCK_0001553	0	+	0	0	255,0,0
chr4	36351531	36375121	BLOCK_0001554	0	+	0	0	249,22,22
chr4	47545375	47568964	BLOCK_0001555	0	+	0	0	249,22,22
chr4	31521811	31545389	BLOCK_0001556	0	+	0	0	249,22,22
chr4	8921546	8945110	BLOCK_0001557	0	+	0	0	249,22,22
chr4	117916847	117940408	BLOCK_0001558	0	+	0	0	249,22,22
chr4	27558720	27582280	BLOCK_0001559	0	+	0	0	255,0,0
chr4	66805313	66828865	BLOCK_0001560	0	+	0	0	249,22,22
chr4	20391711	20415242	BLOCK_0001561	0	+	0	0	249,22,22
chr4	171730345	171753867	BLOCK_0001562	0	+	0	0	249,22,22
chr4	171682791	171706285	BLOCK_0001563	0	+	0	0	249,22,22
chr4	121323206	121346698	BLOCK_0001564	0	+	0	0	249,22,22
chr4	34464146	34487635	BLOCK_0001565	0	+	0	0	249,22,22
chr4	146932089	146955571	BLOCK_0001566	0	+	0	0	249,22,22
chr4	27680483	27703955	BLOCK_0001567	0	+	0	0	249,22,22
chr4	136969266	136992735	BLOCK_0001568	0	+	0	0	249,22,22
chr4	48940906	48964357	BLOCK_0001569	0	+	0	0	249,22,22
chr4	122801921	122825364	BLOCK_0001570	0	+	0	0	249,22,22
chr4	166346725	166370156	BLOCK_0001571	0	+	0	0	243,45,45
chr4	23461583	23485012	BLOCK_0001572	0	+	0	0	249,22,22
chr4	72804478	72827907	BLOCK_0001573	0	+	0	0	249,22,22
chr4	96057867	96081290	BLOCK_0001574	0	+	0	0	249,22,22
chr4	38455585	38478980	BLOCK_0001575	0	+	0	0	255,0,0
chr4	83457572	83480965	BLOCK_0001576	0	+	0	0	255,0,0
chr4	19893953	19917345	BLOCK_0001577	0	+	0	0	249,22,22
chr4	91287152	91310519	BLOCK_0001578	0	+	0	0	249,22,22
chr4	121429089	121452450	BLOCK_0001579	0	+	0	0	249,22,22
chr4	173352619	173375973	BLOCK_0001580	0	+	0	0	249,22,22
chr4	86998264	87021611	BLOCK_0001581	0	+	0	0	255,0,0
chr4	137791130	137814471	BLOCK_0001582	0	+	0	0	249,22,22
chr4	55717036	55740372	BLOCK_0001583	0	+	0	0	249,22,22
chr4	42847336	42870661	BLOCK_0001584	0	+	0	0	249,22,22
chr4	79198744	79222046	BLOCK_0001585	0	+	0	0	249,22,22
chr4	188614678	188637978	BLOCK_0001586	0	+	0	0	249,22,22
chr4	110865708	110889007	BLOCK_0001587	0	+	0	0	249,22,22
chr4	84674899	84698188	BLOCK_0001588	0	+	0	0	249,22,22
chr4	125319239	125342518	BLOCK_0001589	0	+	0	0	255,0,0
chr4	110827862	110851136	BLOCK_0001590	0	+	0	0	249,22,22
chr4	189604044	189627315	BLOCK_0001591	0	+	0	0	249,22,22
chr4	112926369	112949631	BLOCK_0001592	0	+	0	0	249,22,22
chr4	76119578	76142839	BLOCK_0001593	0	+	0	0	249,22,22
chr4	36620459	36643712	BLOCK_0001594	0	+	0	0	249,22,22
chr4	73559227	73582480	BLOCK_0001595	0	+	0	0	255,0,0
chr4	111150982	111174233	BLOCK_0001596	0	+	0	0	249,22,22
chr4	88899920	88923169	BLOCK_0001597	0	+	0	0	249,22,22
chr4	146454687	146477920	BLOCK_0001598	0	+	0	0	255,0,0
chr4	72701742	72724970	BLOCK_0001599	0	+	0	0	249,22,22
chr4	35153188	35176401	BLOCK_0001600	0	+	0	0	249,22,22
chr4	133382152	133405363	BLOCK_0001601	0	+	0	0	249,22,22
chr4	131925652	131948861	BLOCK_0001602	0	+	0	0	249,22,22
chr4	147802718	147825919	BLOCK_0001603	0	+	0	0	249,22,22
chr4	128123156	128146328	BLOCK_0001604	0	+	0	0	249,22,22
chr4	172232781	172255918	BLOCK_0001605	0	+	0	0	255,0,0
chr4	95333201	95356328	BLOCK_0001606	0	+	0	0	249,22,22
chr4	56235592	56258715	BLOCK_0001607	0	+	0	0	249,22,22
chr4	164085925	164109035	BLOCK_0001608	0	+	0	0	249,22,22
chr4	149245032	149268136	BLOCK_0001609	0	+	0	0	249,22,22
chr4	188695079	188718181	BLOCK_0001610	0	+	0	0	249,22,22
chr4	47782849	47805947	BLOCK_0001611	0	+	0	0	255,0,0
chr4	159031561	159054655	BLOCK_0001612	0	+	0	0	249,22,22
chr4	35731712	35754790	BLOCK_0001613	0	+	0	0	249,22,22
chr4	112075038	112098112	BLOCK_0001614	0	+	0	0	249,22,22
chr4	153060217	153083281	BLOCK_0001615	0	+	0	0	249,22,22
chr4	55130078	55153134	BLOCK_0001616	0	+	0	0	249,22,22
chr4	121104481	121127535	BLOCK_0001617	0	+	0	0	249,22,22
chr4	122772313	122795361	BLOCK_0001618	0	+	0	0	249,22,22
chr4	131873572	131896603	BLOCK_0001619	0	+	0	0	249,22,22
chr4	162706069	162729065	BLOCK_0001620	0	+	0	0	255,0,0
chr4	152197483	152220458	BLOCK_0001621	0	+	0	0	255,0,0
chr4	55343263	55366235	BLOCK_0001622	0	+	0	0	249,22,22
chr4	102712542	102735510	BLOCK_0001623	0	+	0	0	249,22,22
chr4	155725764	155748731	BLOCK_0001624	0	+	0	0	249,22,22
chr4	1690642	1713586	BLOCK_0001625	0	+	0	0	249,22,22
chr4	16862515	16885455	BLOCK_0001626	0	+	0	0	249,22,22
chr4	19177604	19200542	BLOCK_0001627	0	+	0	0	249,22,22
chr4	16204674	16227594	BLOCK_0001628	0	+	0	0	249,22,22
chr4	141291137	141314056	BLOCK_0001629	0	+	0	0	255,0,0
chr4	156314399	156337303	BLOCK_0001630	0	+	0	0	249,22,22
chr4	93636580	93659471	BLOCK_0001631	0	+	0	0	255,0,0
chr4	67127299	67150139	BLOCK_0001632	0	+	0	0	249,22,22
chr4	42135019	42157823	BLOCK_0001633	0	+	0	0	249,22,22
chr4	110773067	110795858	BLOCK_0001634	0	+	0	0	249,22,22
chr4	111751081	111773867	BLOCK_0001635	0	+	0	0	249,22,22
chr4	74903134	74925914	BLOCK_0001636	0	+	0	0	255,0,0
chr4	31416268	31439047	BLOCK_0001637	0	+	0	0	249,22,22
chr4	142544835	142567603	BLOCK_0001638	0	+	0	0	255,0,0
chr4	68838965	68861731	BLOCK_0001639	0	+	0	0	249,22,22
chr4	35308969	35331719	BLOCK_0001640	0	+	0	0	249,22,22
chr4	32291896	32314639	BLOCK_0001641	0	+	0	0	249,22,22
chr4	106218492	106241235	BLOCK_0001642	0	+	0	0	249,22,22
chr4	133708280	133731013	BLOCK_0001643	0	+	0	0	255,0,0
chr4	155518557	155541289	BLOCK_0001644	0	+	0	0	249,22,22
chr4	43939840	43962569	BLOCK_0001645	0	+	0	0	243,45,45
chr4	62873419	62896144	BLOCK_0001646	0	+	0	0	249,22,22
chr4	165230751	165253473	BLOCK_0001647	0	+	0	0	255,0,0
chr4	21416210	21438927	BLOCK_0001648	0	+	0	0	255,0,0
chr4	95238536	95261251	BLOCK_0001649	0	+	0	0	249,22,22
chr4	145978910	146001613	BLOCK_0001650	0	+	0	0	255,0,0
chr4	114386997	114409695	BLOCK_0001651	0	+	0	0	255,0,0
chr4	19004860	19027555	BLOCK_0001652	0	+	0	0	255,0,0
chr4	15710330	15733020	BLOCK_0001653	0	+	0	0	249,22,22
chr4	71206912	71229600	BLOCK_0001654	0	+	0	0	249,22,22
chr4	97002661	97025324	BLOCK_0001655	0	+	0	0	249,22,22
chr4	71973077	71995737	BLOCK_0001656	0	+	0	0	249,22,22
chr4	25069670	25092325	BLOCK_0001657	0	+	0	0	255,0,0
chr4	154969253	154991908	BLOCK_0001658	0	+	0	0	249,22,22
chr4	66755994	66778644	BLOCK_0001659	0	+	0	0	249,22,22
chr4	1243617	1266264	BLOCK_0001660	0	+	0	0	255,0,0
chr4	73747757	73770378	BLOCK_0001661	0	+	0	0	249,22,22
chr4	94272370	94294991	BLOCK_0001662	0	+	0	0	255,0,0
chr4	30668535	30691142	BLOCK_0001663	0	+	0	0	255,0,0
chr4	118761523	118784120	BLOCK_0001664	0	+	0	0	249,22,22
chr4	61086789	61109375	BLOCK_0001665	0	+	0	0	249,22,22
chr4	119316625	119339208	BLOCK_0001666	0	+	0	0	249,22,22
chr4	84571263	84593841	BLOCK_0001667	0	+	0	0	249,22,22
chr4	109047911	109070484	BLOCK_0001668	0	+	0	0	255,0,0
chr4	124902525	124925097	BLOCK_0001669	0	+	0	0	255,0,0
chr4	12692588	12715139	BLOCK_0001670	0	+	0	0	249,22,22
chr4	89704367	89726896	BLOCK_0001671	0	+	0	0	255,0,0
chr4	175561881	175584403	BLOCK_0001672	0	+	0	0	249,22,22
chr4	38632166	38654681	BLOCK_0001673	0	+	0	0	255,0,0
chr4	112528333	112550848	BLOCK_0001674	0	+	0	0	255,0,0
chr4	99208331	99230839	BLOCK_0001675	0	+	0	0	249,22,22
chr4	172403576	172426080	BLOCK_0001676	0	+	0	0	255,0,0
chr4	152830150	152852653	BLOCK_0001677	0	+	0	0	255,0,0
chr4	177639316	177661811	BLOCK_0001678	0	+	0	0	249,22,22
chr4	78747771	78770263	BLOCK_0001679	0	+	0	0	255,0,0
chr4	31588994	31611481	BLOCK_0001680	0	+	0	0	249,22,22
chr4	84877569	84900051	BLOCK_0001681	0	+	0	0	249,22,22
chr4	134131276	134153754	BLOCK_0001682	0	+	0	0	243,45,45
chr4	91671650	91694121	BLOCK_0001683	0	+	0	0	249,22,22
chr4	32630249	32652714	BLOCK_0001684	0	+	0	0	243,45,45
chr4	24541623	24564087	BLOCK_0001685	0	+	0	0	249,22,22
chr4	86439528	86461991	BLOCK_0001686	0	+	0	0	255,0,0
chr4	36257187	36279648	BLOCK_0001687	0	+	0	0	249,22,22
chr4	104715239	104737700	BLOCK_0001688	0	+	0	0	249,22,22
chr4	146152362	146174823	BLOCK_0001689	0	+	0	0	255,0,0
chr4	11311393	11333844	BLOCK_0001690	0	+	0	0	249,22,22
chr4	17144945	17167391	BLOCK_0001691	0	+	0	0	249,22,22
chr4	42963537	42985973	BLOCK_0001692	0	+	0	0	249,22,22
chr4	76526621	76549046	BLOCK_0001693	0	+	0	0	255,0,0
chr4	32697693	32720116	BLOCK_0001694	0	+	0	0	249,22,22
chr4	83680826	83703239	BLOCK_0001695	0	+	0	0	255,0,0
chr4	122004744	122027143	BLOCK_0001696	0	+	0	0	249,22,22
chr4	135880463	135902854	BLOCK_0001697	0	+	0	0	249,22,22
chr4	168004898	168027288	BLOCK_0001698	0	+	0	0	249,22,22
chr4	17102166	17124538	BLOCK_0001699	0	+	0	0	249,22,22
chr4	35704322	35726689	BLOCK_0001700	0	+	0	0	243,45,45
chr4	75870486	75892853	BLOCK_0001701	0	+	0	0	255,0,0
chr4	118794018	118816379	BLOCK_0001702	0	+	0	0	255,0,0
chr4	113088517	113110869	BLOCK_0001703	0	+	0	0	255,0,0
chr4	166099190	166121538	BLOCK_0001704	0	+	0	0	255,0,0
chr4	44985824	45008165	BLOCK_0001705	0	+	0	0	243,45,45
chr4	133530052	133552387	BLOCK_0001706	0	+	0	0	238,68,68
chr4	168476377	168498710	BLOCK_0001707	0	+	0	0	249,22,22
chr4	125548228	125570557	BLOCK_0001708	0	+	0	0	249,22,22
chr4	152048304	152070633	BLOCK_0001709	0	+	0	0	249,22,22
chr4	62076443	62098768	BLOCK_0001710	0	+	0	0	249,22,22
chr4	4454282	4476586	BLOCK_0001711	0	+	0	0	249,22,22
chr4	140909793	140932086	BLOCK_0001712	0	+	0	0	249,22,22
chr4	170727039	170749323	BLOCK_0001713	0	+	0	0	249,22,22
chr4	44387106	44409373	BLOCK_0001714	0	+	0	0	249,22,22
chr4	101344881	101367146	BLOCK_0001715	0	+	0	0	249,22,22
chr4	141881618	141903883	BLOCK_0001716	0	+	0	0	255,0,0
chr4	183839981	183862239	BLOCK_0001717	0	+	0	0	255,0,0
chr4	171187346	171209592	BLOCK_0001718	0	+	0	0	249,22,22
chr4	20562426	20584657	BLOCK_0001719	0	+	0	0	249,22,22
chr4	45163543	45185773	BLOCK_0001720	0	+	0	0	255,0,0
chr4	46033250	46055478	BLOCK_0001721	0	+	0	0	249,22,22
chr4	90898111	90920339	BLOCK_0001722	0	+	0	0	255,0,0
chr4	17438597	17460817	BLOCK_0001723	0	+	0	0	249,22,22
chr4	114033802	114056009	BLOCK_0001724	0	+	0	0	255,0,0
chr4	31034633	31056832	BLOCK_0001725	0	+	0	0	249,22,22
chr4	84332404	84354594	BLOCK_0001726	0	+	0	0	255,0,0
chr4	113636365	113658555	BLOCK_0001727	0	+	0	0	255,0,0
chr4	117874358	117896543	BLOCK_0001728	0	+	0	0	249,22,22
chr4	25139538	25161715	BLOCK_0001729	0	+	0	0	255,0,0
chr4	138744272	138766440	BLOCK_0001730	0	+	0	0	255,0,0
chr4	136525430	136547597	BLOCK_0001731	0	+	0	0	249,22,22
chr4	24914761	24936925	BLOCK_0001732	0	+	0	0	255,0,0
chr4	115820673	115842835	BLOCK_0001733	0	+	0	0	255,0,0
chr4	127900440	127922601	BLOCK_0001734	0	+	0	0	249,22,22
chr4	189840371	189862525	BLOCK_0001735	0	+	0	0	249,22,22
chr4	160026546	160048698	BLOCK_0001736	0	+	0	0	249,22,22
chr4	188380292	188402437	BLOCK_0001737	0	+	0	0	255,0,0
chr4	2654756	2676890	BLOCK_0001738	0	+	0	0	249,22,22
chr4	154848668	154870799	BLOCK_0001739	0	+	0	0	249,22,22
chr4	170623982	170646088	BLOCK_0001740	0	+	0	0	255,0,0
chr4	171707656	171729760	BLOCK_0001741	0	+	0	0	249,22,22
chr4	84140400	84162502	BLOCK_0001742	0	+	0	0	249,22,22
chr4	138698380	138720480	BLOCK_0001743	0	+	0	0	249,22,22
chr4	108943681	108965778	BLOCK_0001744	0	+	0	0	249,22,22
chr4	54897119	54919211	BLOCK_0001745	0	+	0	0	255,0,0
chr4	2169018	2191089	BLOCK_0001746	0	+	0	0	249,22,22
chr4	65676615	65698675	BLOCK_0001747	0	+	0	0	249,22,22
chr4	113272103	113294153	BLOCK_0001748	0	+	0	0	249,22,22
chr4	168570981	168593031	BLOCK_0001749	0	+	0	0	249,22,22
chr4	13764542	13786591	BLOCK_0001750	0	+	0	0	249,22,22
chr4	120292081	120314122	BLOCK_0001751	0	+	0	0	238,68,68
chr4	45696116	45718152	BLOCK_0001752	0	+	0	0	249,22,22
chr4	85727074	85749092	BLOCK_0001753	0	+	0	0	255,0,0
chr4	99821464	99843477	BLOCK_0001754	0	+	0	0	249,22,22
chr4	113523459	113545454	BLOCK_0001755	0	+	0	0	249,22,22
chr4	166667602	166689596	BLOCK_0001756	0	+	0	0	249,22,22
chr4	115667518	115689506	BLOCK_0001757	0	+	0	0	249,22,22
chr4	139558091	139580079	BLOCK_0001758	0	+	0	0	249,22,22
chr4	159541403	159563387	BLOCK_0001759	0	+	0	0	249,22,22
chr4	79546144	79568125	BLOCK_0001760	0	+	0	0	249,22,22
chr4	125693731	125715710	BLOCK_0001761	0	+	0	0	249,22,22
chr4	56633302	56655276	BLOCK_0001762	0	+	0	0	249,22,22
chr4	138788961	138810913	BLOCK_0001763	0	+	0	0	249,22,22
chr4	139582664	139604615	BLOCK_0001764	0	+	0	0	249,22,22
chr4	128471085	128493030	BLOCK_0001765	0	+	0	0	249,22,22
chr4	38392667	38414594	BLOCK_0001766	0	+	0	0	249,22,22
chr4	71773212	71795137	BLOCK_0001767	0	+	0	0	255,0,0
chr4	120149836	120171735	BLOCK_0001768	0	+	0	0	249,22,22
chr4	73268874	73290732	BLOCK_0001769	0	+	0	0	249,22,22
chr4	64904622	64926477	BLOCK_0001770	0	+	0	0	249,22,22
chr4	169223231	169245083	BLOCK_0001771	0	+	0	0	249,22,22
chr4	167385257	167407097	BLOCK_0001772	0	+	0	0	255,0,0
chr4	54779713	54801549	BLOCK_0001773	0	+	0	0	249,22,22
chr4	169300451	169322284	BLOCK_0001774	0	+	0	0	255,0,0
chr4	71575239	71597069	BLOCK_0001775	0	+	0	0	255,0,0
chr4	116550365	116572174	BLOCK_0001776	0	+	0	0	249,22,22
chr4	114248646	114270433	BLOCK_0001777	0	+	0	0	255,0,0
chr4	133840998	133862780	BLOCK_0001778	0	+	0	0	249,22,22
chr4	173033976	173055756	BLOCK_0001779	0	+	0	0	255,0,0
chr4	127483549	127505328	BLOCK_0001780	0	+	0	0	249,22,22
chr4	28118242	28140009	BLOCK_0001781	0	+	0	0	249,22,22
chr4	22893863	22915626	BLOCK_0001782	0	+	0	0	249,22,22
chr4	66105812	66127565	BLOCK_0001783	0	+	0	0	255,0,0
chr4	71179642	71201388	BLOCK_0001784	0	+	0	0	255,0,0
chr4	126497819	126519546	BLOCK_0001785	0	+	0	0	249,22,22
chr4	58739725	58761450	BLOCK_0001786	0	+	0	0	249,22,22
chr4	22805792	22827511	BLOCK_0001787	0	+	0	0	249,22,22
chr4	96836195	96857912	BLOCK_0001788	0	+	0	0	249,22,22
chr4	127381219	127402924	BLOCK_0001789	0	+	0	0	243,45,45
chr4	160475536	160497236	BLOCK_0001790	0	+	0	0	249,22,22
chr4	82976499	82998192	BLOCK_0001791	0	+	0	0	249,22,22
chr4	81557677	81579369	BLOCK_0001792	0	+	0	0	255,0,0
chr4	20354279	20375960	BLOCK_0001793	0	+	0	0	249,22,22
chr4	120843895	120865574	BLOCK_0001794	0	+	0	0	249,22,22
chr4	115951030	115972703	BLOCK_0001795	0	+	0	0	249,22,22
chr4	86942500	86964172	BLOCK_0001796	0	+	0	0	255,0,0
chr4	117512637	117534297	BLOCK_0001797	0	+	0	0	249,22,22
chr4	21693667	21715318	BLOCK_0001798	0	+	0	0	249,22,22
chr4	81958350	81979993	BLOCK_0001799	0	+	0	0	249,22,22
chr4	120622560	120644194	BLOCK_0001800	0	+	0	0	249,22,22
chr4	32011836	32033454	BLOCK_0001801	0	+	0	0	255,0,0
chr4	116136010	116157620	BLOCK_0001802	0	+	0	0	249,22,22
chr4	31058477	31080085	BLOCK_0001803	0	+	0	0	249,22,22
chr4	163052526	163074129	BLOCK_0001804	0	+	0	0	249,22,22
chr4	168525424	168547016	BLOCK_0001805	0	+	0	0	249,22,22
chr4	168372954	168394544	BLOCK_0001806	0	+	0	0	249,22,22
chr4	17570063	17591648	BLOCK_0001807	0	+	0	0	249,22,22
chr4	29963775	29985353	BLOCK_0001808	0	+	0	0	249,22,22
chr4	98602671	98624227	BLOCK_0001809	0	+	0	0	249,22,22
chr4	142839945	142861499	BLOCK_0001810	0	+	0	0	249,22,22
chr4	21646885	21668428	BLOCK_0001811	0	+	0	0	255,0,0
chr4	55546998	55568539	BLOCK_0001812	0	+	0	0	249,22,22
chr4	13283058	13304576	BLOCK_0001813	0	+	0	0	255,0,0
chr4	144223201	144244716	BLOCK_0001814	0	+	0	0	249,22,22
chr4	74080198	74101702	BLOCK_0001815	0	+	0	0	255,0,0
chr4	126685857	126707349	BLOCK_0001816	0	+	0	0	249,22,22
chr4	163013020	163034504	BLOCK_0001817	0	+	0	0	255,0,0
chr4	188023038	188044518	BLOCK_0001818	0	+	0	0	255,0,0
chr4	68503132	68524594	BLOCK_0001819	0	+	0	0	249,22,22
chr4	27928459	27949909	BLOCK_0001820	0	+	0	0	249,22,22
chr4	92431981	92453431	BLOCK_0001821	0	+	0	0	249,22,22
chr4	108478191	108499634	BLOCK_0001822	0	+	0	0	249,22,22
chr4	160532998	160554434	BLOCK_0001823	0	+	0	0	249,22,22
chr4	14594581	14616009	BLOCK_0001824	0	+	0	0	249,22,22
chr4	66309690	66331108	BLOCK_0001825	0	+	0	0	249,22,22
chr4	36697894	36719311	BLOCK_0001826	0	+	0	0	249,22,22
chr4	65075095	65096511	BLOCK_0001827	0	+	0	0	255,0,0
chr4	113416438	113437845	BLOCK_0001828	0	+	0	0	249,22,22
chr4	114752223	114773626	BLOCK_0001829	0	+	0	0	249,22,22
chr4	140014631	140036029	BLOCK_0001830	0	+	0	0	249,22,22
chr4	41174615	41195988	BLOCK_0001831	0	+	0	0	255,0,0
chr4	156077508	156098879	BLOCK_0001832	0	+	0	0	249,22,22
chr4	92479773	92501103	BLOCK_0001833	0	+	0	0	249,22,22
chr4	151235082	151256401	BLOCK_0001834	0	+	0	0	249,22,22
chr4	80583073	80604343	BLOCK_0001835	0	+	0	0	249,22,22
chr4	79769852	79791119	BLOCK_0001836	0	+	0	0	255,0,0
chr4	148900111	148921366	BLOCK_0001837	0	+	0	0	249,22,22
chr4	40060368	40081614	BLOCK_0001838	0	+	0	0	249,22,22
chr4	130740635	130761876	BLOCK_0001839	0	+	0	0	255,0,0
chr4	179087440	179108679	BLOCK_0001840	0	+	0	0	249,22,22
chr4	163250713	163271948	BLOCK_0001841	0	+	0	0	249,22,22
chr4	15623955	15645174	BLOCK_0001842	0	+	0	0	255,0,0
chr4	101394211	101415429	BLOCK_0001843	0	+	0	0	249,22,22
chr4	166623543	166644759	BLOCK_0001844	0	+	0	0	255,0,0
chr4	145637075	145658286	BLOCK_0001845	0	+	0	0	255,0,0
chr4	13439808	13461009	BLOCK_0001846	0	+	0	0	255,0,0
chr4	148032488	148053679	BLOCK_0001847	0	+	0	0	249,22,22
chr4	155622454	155643638	BLOCK_0001848	0	+	0	0	255,0,0
chr4	169908194	169929378	BLOCK_0001849	0	+	0	0	249,22,22
chr4	167098463	167119646	BLOCK_0001850	0	+	0	0	249,22,22
chr4	174745607	174766775	BLOCK_0001851	0	+	0	0	255,0,0
chr4	152223904	152245069	BLOCK_0001852	0	+	0	0	249,22,22
chr4	159955037	159976179	BLOCK_0001853	0	+	0	0	249,22,22
chr4	34867773	34888904	BLOCK_0001854	0	+	0	0	249,22,22
chr4	115742598	115763729	BLOCK_0001855	0	+	0	0	249,22,22
chr4	108042894	108064023	BLOCK_0001856	0	+	0	0	255,0,0
chr4	129499923	129521050	BLOCK_0001857	0	+	0	0	255,0,0
chr4	178127299	178148425	BLOCK_0001858	0	+	0	0	249,22,22
chr4	189579599	189600713	BLOCK_0001859	0	+	0	0	249,22,22
chr4	159620035	159641148	BLOCK_0001860	0	+	0	0	255,0,0
chr4	138505465	138526576	BLOCK_0001861	0	+	0	0	249,22,22
chr4	56870844	56891941	BLOCK_0001862	0	+	0	0	249,22,22
chr4	56002972	56024063	BLOCK_0001863	0	+	0	0	249,22,22
chr4	123192383	123213469	BLOCK_0001864	0	+	0	0	255,0,0
chr4	166227122	166248202	BLOCK_0001865	0	+	0	0	255,0,0
chr4	118458161	118479238	BLOCK_0001866	0	+	0	0	249,22,22
chr4	79039145	79060221	BLOCK_0001867	0	+	0	0	249,22,22
chr4	137654086	137675158	BLOCK_0001868	0	+	0	0	249,22,22
chr4	98386253	98407319	BLOCK_0001869	0	+	0	0	255,0,0
chr4	82393305	82414361	BLOCK_0001870	0	+	0	0	255,0,0
chr4	118199237	118220292	BLOCK_0001871	0	+	0	0	249,22,22
chr4	133609486	133630539	BLOCK_0001872	0	+	0	0	249,22,22
chr4	18856109	18877161	BLOCK_0001873	0	+	0	0	249,22,22
chr4	18272484	18293532	BLOCK_0001874	0	+	0	0	255,0,0
chr4	171281157	171302196	BLOCK_0001875	0	+	0	0	249,22,22
chr4	188747832	188768865	BLOCK_0001876	0	+	0	0	249,22,22
chr4	115711855	115732885	BLOCK_0001877	0	+	0	0	249,22,22
chr4	32661797	32682825	BLOCK_0001878	0	+	0	0	249,22,22
chr4	142816579	142837604	BLOCK_0001879	0	+	0	0	255,0,0
chr4	104781519	104802530	BLOCK_0001880	0	+	0	0	255,0,0
chr4	8798144	8819149	BLOCK_0001881	0	+	0	0	255,0,0
chr4	143114548	143135542	BLOCK_0001882	0	+	0	0	255,0,0
chr4	85356057	85377040	BLOCK_0001883	0	+	0	0	249,22,22
chr4	31633503	31654481	BLOCK_0001884	0	+	0	0	255,0,0
chr4	25701665	25722642	BLOCK_0001885	0	+	0	0	249,22,22
chr4	126915538	126936512	BLOCK_0001886	0	+	0	0	249,22,22
chr4	87217062	87238031	BLOCK_0001887	0	+	0	0	255,0,0
chr4	120704766	120725734	BLOCK_0001888	0	+	0	0	249,22,22
chr4	158512088	158533054	BLOCK_0001889	0	+	0	0	255,0,0
chr4	146665461	146686414	BLOCK_0001890	0	+	0	0	249,22,22
chr4	75361567	75382514	BLOCK_0001891	0	+	0	0	255,0,0
chr4	158119303	158140242	BLOCK_0001892	0	+	0	0	249,22,22
chr4	60419674	60440597	BLOCK_0001893	0	+	0	0	249,22,22
chr4	26535619	26556536	BLOCK_0001894	0	+	0	0	255,0,0
chr4	62164761	62185672	BLOCK_0001895	0	+	0	0	249,22,22
chr4	62779822	62800728	BLOCK_0001896	0	+	0	0	249,22,22
chr4	58356128	58377001	BLOCK_0001897	0	+	0	0	255,0,0
chr4	153128411	153149284	BLOCK_0001898	0	+	0	0	255,0,0
chr4	142235382	142256230	BLOCK_0001899	0	+	0	0	255,0,0
chr4	79860667	79881513	BLOCK_0001900	0	+	0	0	249,22,22
chr4	118175713	118196559	BLOCK_0001901	0	+	0	0	249,22,22
chr4	39283087	39303925	BLOCK_0001902	0	+	0	0	249,22,22
chr4	150857273	150878098	BLOCK_0001903	0	+	0	0	255,0,0
chr4	43762170	43782994	BLOCK_0001904	0	+	0	0	249,22,22
chr4	126244304	126265116	BLOCK_0001905	0	+	0	0	249,22,22
chr4	121893336	121914147	BLOCK_0001906	0	+	0	0	255,0,0
chr4	172001264	172022072	BLOCK_0001907	0	+	0	0	255,0,0
