track name="1000G,CEPH,WP" description="Data: 1000 Genomes Project phase 1 release 3; Population: CEPH; D' CI method: WP; High LD SNPs proportion: 95%" itemRgb="on"
chr9	119688223	119692968	BLOCK_0005278	0	+	0	0	255,0,0
chr9	14519175	14523919	BLOCK_0005279	0	+	0	0	255,0,0
chr9	139031008	139035752	BLOCK_0005280	0	+	0	0	255,0,0
chr9	13009662	13014404	BLOCK_0005281	0	+	0	0	255,0,0
chr9	14200005	14204747	BLOCK_0005282	0	+	0	0	255,0,0
chr9	27559674	27564415	BLOCK_0005283	0	+	0	0	255,0,0
chr9	101177852	101182593	BLOCK_0005284	0	+	0	0	255,0,0
chr9	16152308	16157048	BLOCK_0005285	0	+	0	0	255,0,0
chr9	111175797	111180537	BLOCK_0005286	0	+	0	0	255,0,0
chr9	126504569	126509309	BLOCK_0005287	0	+	0	0	255,0,0
chr9	74561688	74566426	BLOCK_0005288	0	+	0	0	255,0,0
chr9	98477278	98482015	BLOCK_0005289	0	+	0	0	255,0,0
chr9	133916596	133921333	BLOCK_0005290	0	+	0	0	255,0,0
chr9	137363512	137368249	BLOCK_0005291	0	+	0	0	255,0,0
chr9	137484746	137489483	BLOCK_0005292	0	+	0	0	255,0,0
chr9	133025949	133030684	BLOCK_0005293	0	+	0	0	255,0,0
chr9	18782326	18787058	BLOCK_0005294	0	+	0	0	255,0,0
chr9	84886165	84890893	BLOCK_0005295	0	+	0	0	255,0,0
chr9	29225617	29230344	BLOCK_0005296	0	+	0	0	255,0,0
chr9	120456495	120461222	BLOCK_0005297	0	+	0	0	255,0,0
chr9	132029868	132034591	BLOCK_0005298	0	+	0	0	255,0,0
chr9	33067496	33072217	BLOCK_0005299	0	+	0	0	255,0,0
chr9	9976825	9981543	BLOCK_0005300	0	+	0	0	255,0,0
chr9	19158306	19163024	BLOCK_0005301	0	+	0	0	255,0,0
chr9	98267746	98272464	BLOCK_0005302	0	+	0	0	255,0,0
chr9	7195408	7200125	BLOCK_0005303	0	+	0	0	255,0,0
chr9	126751923	126756640	BLOCK_0005304	0	+	0	0	255,0,0
chr9	134463039	134467754	BLOCK_0005305	0	+	0	0	255,0,0
chr9	85371046	85375760	BLOCK_0005306	0	+	0	0	255,0,0
chr9	118471219	118475932	BLOCK_0005307	0	+	0	0	255,0,0
chr9	127829194	127833905	BLOCK_0005308	0	+	0	0	255,0,0
chr9	3057975	3062685	BLOCK_0005309	0	+	0	0	255,0,0
chr9	16123654	16128360	BLOCK_0005310	0	+	0	0	255,0,0
chr9	6046694	6051399	BLOCK_0005311	0	+	0	0	255,0,0
chr9	94229893	94234597	BLOCK_0005312	0	+	0	0	255,0,0
chr9	110470612	110475316	BLOCK_0005313	0	+	0	0	255,0,0
chr9	92028910	92033612	BLOCK_0005314	0	+	0	0	255,0,0
chr9	128260962	128265664	BLOCK_0005315	0	+	0	0	255,0,0
chr9	113838318	113843019	BLOCK_0005316	0	+	0	0	255,0,0
chr9	33831955	33836655	BLOCK_0005317	0	+	0	0	255,0,0
chr9	109155467	109160164	BLOCK_0005318	0	+	0	0	255,0,0
chr9	119254123	119258820	BLOCK_0005319	0	+	0	0	255,0,0
chr9	26711134	26715828	BLOCK_0005320	0	+	0	0	255,0,0
chr9	23549107	23553800	BLOCK_0005321	0	+	0	0	255,0,0
chr9	19586463	19591153	BLOCK_0005322	0	+	0	0	255,0,0
chr9	114341971	114346661	BLOCK_0005323	0	+	0	0	255,0,0
chr9	96059001	96063690	BLOCK_0005324	0	+	0	0	255,0,0
chr9	8941696	8946379	BLOCK_0005325	0	+	0	0	255,0,0
chr9	84727874	84732557	BLOCK_0005326	0	+	0	0	255,0,0
chr9	137933642	137938324	BLOCK_0005327	0	+	0	0	255,0,0
chr9	119846817	119851498	BLOCK_0005328	0	+	0	0	255,0,0
chr9	104660439	104665119	BLOCK_0005329	0	+	0	0	255,0,0
chr9	137230369	137235046	BLOCK_0005330	0	+	0	0	255,0,0
chr9	9158340	9163016	BLOCK_0005331	0	+	0	0	255,0,0
chr9	17531968	17536644	BLOCK_0005332	0	+	0	0	255,0,0
chr9	128846991	128851667	BLOCK_0005333	0	+	0	0	255,0,0
chr9	68215729	68220402	BLOCK_0005334	0	+	0	0	255,0,0
chr9	7019767	7024438	BLOCK_0005335	0	+	0	0	255,0,0
chr9	21130177	21134848	BLOCK_0005336	0	+	0	0	255,0,0
chr9	27322233	27326904	BLOCK_0005337	0	+	0	0	255,0,0
chr9	82818014	82822685	BLOCK_0005338	0	+	0	0	255,0,0
chr9	137105586	137110257	BLOCK_0005339	0	+	0	0	255,0,0
chr9	27973093	27977762	BLOCK_0005340	0	+	0	0	255,0,0
chr9	34937454	34942120	BLOCK_0005341	0	+	0	0	255,0,0
chr9	132918567	132923233	BLOCK_0005342	0	+	0	0	255,0,0
chr9	140117968	140122634	BLOCK_0005343	0	+	0	0	255,0,0
chr9	135593035	135597699	BLOCK_0005344	0	+	0	0	255,0,0
chr9	90862384	90867047	BLOCK_0005345	0	+	0	0	255,0,0
chr9	107321387	107326050	BLOCK_0005346	0	+	0	0	255,0,0
chr9	81707839	81712501	BLOCK_0005347	0	+	0	0	255,0,0
chr9	114371493	114376155	BLOCK_0005348	0	+	0	0	255,0,0
chr9	130773936	130778598	BLOCK_0005349	0	+	0	0	255,0,0
chr9	139975755	139980417	BLOCK_0005350	0	+	0	0	255,0,0
chr9	7147976	7152636	BLOCK_0005351	0	+	0	0	255,0,0
chr9	14891810	14896470	BLOCK_0005352	0	+	0	0	255,0,0
chr9	19840697	19845354	BLOCK_0005353	0	+	0	0	255,0,0
chr9	92013419	92018075	BLOCK_0005354	0	+	0	0	255,0,0
chr9	22868315	22872969	BLOCK_0005355	0	+	0	0	255,0,0
chr9	136303888	136308542	BLOCK_0005356	0	+	0	0	255,0,0
chr9	23291526	23296178	BLOCK_0005357	0	+	0	0	255,0,0
chr9	757162	761813	BLOCK_0005358	0	+	0	0	255,0,0
chr9	12232766	12237417	BLOCK_0005359	0	+	0	0	255,0,0
chr9	74610494	74615145	BLOCK_0005360	0	+	0	0	255,0,0
chr9	134828917	134833568	BLOCK_0005361	0	+	0	0	255,0,0
chr9	3034038	3038687	BLOCK_0005362	0	+	0	0	255,0,0
chr9	124542847	124547496	BLOCK_0005363	0	+	0	0	255,0,0
chr9	134510253	134514902	BLOCK_0005364	0	+	0	0	255,0,0
chr9	93597537	93602185	BLOCK_0005365	0	+	0	0	255,0,0
chr9	112614108	112618755	BLOCK_0005366	0	+	0	0	255,0,0
chr9	90730511	90735155	BLOCK_0005367	0	+	0	0	255,0,0
chr9	130510673	130515317	BLOCK_0005368	0	+	0	0	255,0,0
chr9	14430692	14435335	BLOCK_0005369	0	+	0	0	255,0,0
chr9	122143023	122147661	BLOCK_0005370	0	+	0	0	255,0,0
chr9	28832344	28836981	BLOCK_0005371	0	+	0	0	255,0,0
chr9	129089727	129094363	BLOCK_0005372	0	+	0	0	255,0,0
chr9	96781419	96786054	BLOCK_0005373	0	+	0	0	255,0,0
chr9	86951048	86955682	BLOCK_0005374	0	+	0	0	255,0,0
chr9	9262995	9267628	BLOCK_0005375	0	+	0	0	255,0,0
chr9	7062780	7067411	BLOCK_0005376	0	+	0	0	255,0,0
chr9	22466831	22471460	BLOCK_0005377	0	+	0	0	255,0,0
chr9	135517050	135521679	BLOCK_0005378	0	+	0	0	255,0,0
chr9	126864196	126868824	BLOCK_0005379	0	+	0	0	255,0,0
chr9	140177040	140181667	BLOCK_0005380	0	+	0	0	255,0,0
chr9	123166107	123170733	BLOCK_0005381	0	+	0	0	255,0,0
chr9	109671280	109675905	BLOCK_0005382	0	+	0	0	255,0,0
chr9	8705964	8710588	BLOCK_0005383	0	+	0	0	255,0,0
chr9	72001517	72006140	BLOCK_0005384	0	+	0	0	255,0,0
chr9	79270603	79275226	BLOCK_0005385	0	+	0	0	255,0,0
chr9	94571084	94575704	BLOCK_0005386	0	+	0	0	255,0,0
chr9	86030994	86035613	BLOCK_0005387	0	+	0	0	255,0,0
chr9	17618365	17622982	BLOCK_0005388	0	+	0	0	255,0,0
chr9	111802246	111806863	BLOCK_0005389	0	+	0	0	255,0,0
chr9	20705736	20710351	BLOCK_0005390	0	+	0	0	255,0,0
chr9	114844254	114848866	BLOCK_0005391	0	+	0	0	255,0,0
chr9	123185724	123190336	BLOCK_0005392	0	+	0	0	255,0,0
chr9	79641935	79646546	BLOCK_0005393	0	+	0	0	255,0,0
chr9	91491144	91495755	BLOCK_0005394	0	+	0	0	255,0,0
chr9	96857187	96861798	BLOCK_0005395	0	+	0	0	255,0,0
chr9	105770875	105775485	BLOCK_0005396	0	+	0	0	255,0,0
chr9	71847823	71852432	BLOCK_0005397	0	+	0	0	255,0,0
chr9	19239629	19244237	BLOCK_0005398	0	+	0	0	255,0,0
chr9	108951841	108956449	BLOCK_0005399	0	+	0	0	255,0,0
chr9	113649462	113654070	BLOCK_0005400	0	+	0	0	255,0,0
chr9	122525788	122530396	BLOCK_0005401	0	+	0	0	255,0,0
chr9	31024324	31028931	BLOCK_0005402	0	+	0	0	255,0,0
chr9	125162363	125166967	BLOCK_0005403	0	+	0	0	255,0,0
chr9	16766031	16770634	BLOCK_0005404	0	+	0	0	255,0,0
chr9	8807814	8812415	BLOCK_0005405	0	+	0	0	255,0,0
chr9	14786054	14790655	BLOCK_0005406	0	+	0	0	255,0,0
chr9	100264691	100269291	BLOCK_0005407	0	+	0	0	255,0,0
chr9	126093777	126098374	BLOCK_0005408	0	+	0	0	255,0,0
chr9	14866389	14870985	BLOCK_0005409	0	+	0	0	255,0,0
chr9	137968951	137973547	BLOCK_0005410	0	+	0	0	255,0,0
chr9	71409593	71414188	BLOCK_0005411	0	+	0	0	255,0,0
chr9	113320766	113325361	BLOCK_0005412	0	+	0	0	255,0,0
chr9	138163519	138168114	BLOCK_0005413	0	+	0	0	255,0,0
chr9	1436235	1440828	BLOCK_0005414	0	+	0	0	255,0,0
chr9	13882363	13886956	BLOCK_0005415	0	+	0	0	255,0,0
chr9	26191237	26195829	BLOCK_0005416	0	+	0	0	255,0,0
chr9	90294574	90299165	BLOCK_0005417	0	+	0	0	255,0,0
chr9	132445810	132450401	BLOCK_0005418	0	+	0	0	255,0,0
chr9	11057331	11061921	BLOCK_0005419	0	+	0	0	255,0,0
chr9	7472554	7477141	BLOCK_0005420	0	+	0	0	255,0,0
chr9	66258240	66262826	BLOCK_0005421	0	+	0	0	255,0,0
chr9	32541532	32546117	BLOCK_0005422	0	+	0	0	255,0,0
chr9	77812819	77817402	BLOCK_0005423	0	+	0	0	255,0,0
chr9	80183263	80187846	BLOCK_0005424	0	+	0	0	255,0,0
chr9	135314827	135319410	BLOCK_0005425	0	+	0	0	255,0,0
chr9	9783275	9787857	BLOCK_0005426	0	+	0	0	255,0,0
chr9	34177071	34181651	BLOCK_0005427	0	+	0	0	255,0,0
chr9	116871831	116876408	BLOCK_0005428	0	+	0	0	255,0,0
chr9	102064194	102068770	BLOCK_0005429	0	+	0	0	255,0,0
chr9	89208392	89212967	BLOCK_0005430	0	+	0	0	255,0,0
chr9	136297407	136301982	BLOCK_0005431	0	+	0	0	255,0,0
chr9	3584543	3589117	BLOCK_0005432	0	+	0	0	255,0,0
chr9	95917252	95921826	BLOCK_0005433	0	+	0	0	255,0,0
chr9	130666538	130671112	BLOCK_0005434	0	+	0	0	255,0,0
chr9	124504678	124509250	BLOCK_0005435	0	+	0	0	255,0,0
chr9	84190532	84195103	BLOCK_0005436	0	+	0	0	255,0,0
chr9	134119133	134123704	BLOCK_0005437	0	+	0	0	255,0,0
chr9	89584929	89589499	BLOCK_0005438	0	+	0	0	255,0,0
chr9	121418721	121423291	BLOCK_0005439	0	+	0	0	255,0,0
chr9	82361923	82366492	BLOCK_0005440	0	+	0	0	255,0,0
chr9	91258033	91262597	BLOCK_0005441	0	+	0	0	255,0,0
chr9	105354692	105359255	BLOCK_0005442	0	+	0	0	255,0,0
chr9	122235842	122240403	BLOCK_0005443	0	+	0	0	255,0,0
chr9	96961438	96965994	BLOCK_0005444	0	+	0	0	255,0,0
chr9	1424241	1428796	BLOCK_0005445	0	+	0	0	255,0,0
chr9	19834236	19838790	BLOCK_0005446	0	+	0	0	255,0,0
chr9	115385360	115389914	BLOCK_0005447	0	+	0	0	255,0,0
chr9	131066193	131070743	BLOCK_0005448	0	+	0	0	255,0,0
chr9	15366027	15370575	BLOCK_0005449	0	+	0	0	255,0,0
chr9	73534010	73538557	BLOCK_0005450	0	+	0	0	255,0,0
chr9	118842390	118846937	BLOCK_0005451	0	+	0	0	255,0,0
chr9	119041018	119045565	BLOCK_0005452	0	+	0	0	255,0,0
chr9	82559078	82563624	BLOCK_0005453	0	+	0	0	255,0,0
chr9	139393162	139397707	BLOCK_0005454	0	+	0	0	255,0,0
chr9	13098702	13103244	BLOCK_0005455	0	+	0	0	255,0,0
chr9	16312990	16317532	BLOCK_0005456	0	+	0	0	255,0,0
chr9	1686322	1690863	BLOCK_0005457	0	+	0	0	255,0,0
chr9	37460559	37465098	BLOCK_0005458	0	+	0	0	255,0,0
chr9	125130718	125135254	BLOCK_0005459	0	+	0	0	255,0,0
chr9	90429308	90433843	BLOCK_0005460	0	+	0	0	255,0,0
chr9	130794503	130799038	BLOCK_0005461	0	+	0	0	255,0,0
chr9	10713780	10718314	BLOCK_0005462	0	+	0	0	255,0,0
chr9	120210307	120214841	BLOCK_0005463	0	+	0	0	255,0,0
chr9	96099377	96103910	BLOCK_0005464	0	+	0	0	255,0,0
chr9	117437020	117441553	BLOCK_0005465	0	+	0	0	255,0,0
chr9	83161848	83166378	BLOCK_0005466	0	+	0	0	255,0,0
chr9	128574186	128578716	BLOCK_0005467	0	+	0	0	255,0,0
chr9	88990413	88994942	BLOCK_0005468	0	+	0	0	255,0,0
chr9	15252242	15256770	BLOCK_0005469	0	+	0	0	255,0,0
chr9	104830105	104834632	BLOCK_0005470	0	+	0	0	255,0,0
chr9	82461158	82465684	BLOCK_0005471	0	+	0	0	255,0,0
chr9	38912423	38916948	BLOCK_0005472	0	+	0	0	255,0,0
chr9	14556438	14560962	BLOCK_0005473	0	+	0	0	255,0,0
chr9	3636064	3640587	BLOCK_0005474	0	+	0	0	255,0,0
chr9	10086390	10090912	BLOCK_0005475	0	+	0	0	255,0,0
chr9	27116398	27120920	BLOCK_0005476	0	+	0	0	255,0,0
chr9	96278784	96283304	BLOCK_0005477	0	+	0	0	255,0,0
chr9	109273500	109278020	BLOCK_0005478	0	+	0	0	255,0,0
chr9	129955591	129960111	BLOCK_0005479	0	+	0	0	255,0,0
chr9	75559038	75563557	BLOCK_0005480	0	+	0	0	255,0,0
chr9	139162251	139166769	BLOCK_0005481	0	+	0	0	255,0,0
chr9	137605212	137609729	BLOCK_0005482	0	+	0	0	255,0,0
chr9	68444001	68448517	BLOCK_0005483	0	+	0	0	255,0,0
chr9	136745965	136750480	BLOCK_0005484	0	+	0	0	255,0,0
chr9	107121855	107126368	BLOCK_0005485	0	+	0	0	255,0,0
chr9	132958305	132962816	BLOCK_0005486	0	+	0	0	255,0,0
chr9	90226918	90231426	BLOCK_0005487	0	+	0	0	255,0,0
chr9	11179005	11183511	BLOCK_0005488	0	+	0	0	255,0,0
chr9	89971647	89976153	BLOCK_0005489	0	+	0	0	255,0,0
chr9	107531361	107535864	BLOCK_0005490	0	+	0	0	255,0,0
chr9	101264019	101268520	BLOCK_0005491	0	+	0	0	255,0,0
chr9	101823327	101827828	BLOCK_0005492	0	+	0	0	255,0,0
chr9	112387505	112392006	BLOCK_0005493	0	+	0	0	255,0,0
chr9	3255859	3260359	BLOCK_0005494	0	+	0	0	255,0,0
chr9	5677461	5681961	BLOCK_0005495	0	+	0	0	255,0,0
chr9	135389560	135394060	BLOCK_0005496	0	+	0	0	255,0,0
chr9	100790547	100795045	BLOCK_0005497	0	+	0	0	255,0,0
chr9	87644233	87648729	BLOCK_0005498	0	+	0	0	255,0,0
chr9	136498761	136503256	BLOCK_0005499	0	+	0	0	255,0,0
chr9	107989797	107994291	BLOCK_0005500	0	+	0	0	255,0,0
chr9	100929334	100933827	BLOCK_0005501	0	+	0	0	255,0,0
chr9	114422483	114426975	BLOCK_0005502	0	+	0	0	255,0,0
chr9	74571456	74575947	BLOCK_0005503	0	+	0	0	255,0,0
chr9	40753321	40757811	BLOCK_0005504	0	+	0	0	255,0,0
chr9	71555185	71559671	BLOCK_0005505	0	+	0	0	255,0,0
chr9	127768928	127773414	BLOCK_0005506	0	+	0	0	255,0,0
chr9	18717434	18721918	BLOCK_0005507	0	+	0	0	255,0,0
chr9	40637477	40641961	BLOCK_0005508	0	+	0	0	255,0,0
chr9	111574067	111578549	BLOCK_0005509	0	+	0	0	255,0,0
chr9	124424189	124428671	BLOCK_0005510	0	+	0	0	255,0,0
chr9	15841807	15846288	BLOCK_0005511	0	+	0	0	255,0,0
chr9	138061373	138065853	BLOCK_0005512	0	+	0	0	255,0,0
chr9	80484371	80488850	BLOCK_0005513	0	+	0	0	255,0,0
chr9	104994909	104999388	BLOCK_0005514	0	+	0	0	255,0,0
chr9	127764305	127768784	BLOCK_0005515	0	+	0	0	255,0,0
chr9	140227646	140232124	BLOCK_0005516	0	+	0	0	255,0,0
chr9	114654460	114658936	BLOCK_0005517	0	+	0	0	255,0,0
chr9	90384928	90389403	BLOCK_0005518	0	+	0	0	255,0,0
chr9	33443106	33447579	BLOCK_0005519	0	+	0	0	255,0,0
chr9	84319561	84324034	BLOCK_0005520	0	+	0	0	255,0,0
chr9	22020493	22024965	BLOCK_0005521	0	+	0	0	255,0,0
chr9	21497079	21501548	BLOCK_0005522	0	+	0	0	255,0,0
chr9	136694760	136699229	BLOCK_0005523	0	+	0	0	255,0,0
chr9	1453731	1458199	BLOCK_0005524	0	+	0	0	255,0,0
chr9	15122969	15127437	BLOCK_0005525	0	+	0	0	255,0,0
chr9	23259608	23264076	BLOCK_0005526	0	+	0	0	255,0,0
chr9	139025318	139029785	BLOCK_0005527	0	+	0	0	255,0,0
chr9	28473654	28478119	BLOCK_0005528	0	+	0	0	255,0,0
chr9	6348355	6352819	BLOCK_0005529	0	+	0	0	255,0,0
chr9	2416120	2420583	BLOCK_0005530	0	+	0	0	255,0,0
chr9	13953451	13957914	BLOCK_0005531	0	+	0	0	255,0,0
chr9	94335200	94339663	BLOCK_0005532	0	+	0	0	255,0,0
chr9	1821193	1825652	BLOCK_0005533	0	+	0	0	255,0,0
chr9	15810787	15815246	BLOCK_0005534	0	+	0	0	255,0,0
chr9	97419146	97423605	BLOCK_0005535	0	+	0	0	255,0,0
chr9	4550752	4555209	BLOCK_0005536	0	+	0	0	255,0,0
chr9	96895320	96899777	BLOCK_0005537	0	+	0	0	255,0,0
chr9	26218532	26222987	BLOCK_0005538	0	+	0	0	255,0,0
chr9	98363991	98368445	BLOCK_0005539	0	+	0	0	255,0,0
chr9	327700	332152	BLOCK_0005540	0	+	0	0	255,0,0
chr9	2433115	2437565	BLOCK_0005541	0	+	0	0	255,0,0
chr9	134250002	134254451	BLOCK_0005542	0	+	0	0	255,0,0
chr9	4531699	4536147	BLOCK_0005543	0	+	0	0	255,0,0
chr9	17185337	17189785	BLOCK_0005544	0	+	0	0	255,0,0
chr9	120650	125096	BLOCK_0005545	0	+	0	0	255,0,0
chr9	3626562	3631008	BLOCK_0005546	0	+	0	0	255,0,0
chr9	6062676	6067122	BLOCK_0005547	0	+	0	0	255,0,0
chr9	7451850	7456295	BLOCK_0005548	0	+	0	0	255,0,0
chr9	84098913	84103358	BLOCK_0005549	0	+	0	0	255,0,0
chr9	108828651	108833095	BLOCK_0005550	0	+	0	0	255,0,0
chr9	4854253	4858694	BLOCK_0005551	0	+	0	0	255,0,0
chr9	77402316	77406757	BLOCK_0005552	0	+	0	0	255,0,0
chr9	109511271	109515712	BLOCK_0005553	0	+	0	0	255,0,0
chr9	119103247	119107687	BLOCK_0005554	0	+	0	0	255,0,0
chr9	99191655	99196094	BLOCK_0005555	0	+	0	0	255,0,0
chr9	2163065	2167498	BLOCK_0005556	0	+	0	0	255,0,0
chr9	23669912	23674344	BLOCK_0005557	0	+	0	0	255,0,0
chr9	138655131	138659562	BLOCK_0005558	0	+	0	0	255,0,0
chr9	122874156	122878585	BLOCK_0005559	0	+	0	0	255,0,0
chr9	10751823	10756249	BLOCK_0005560	0	+	0	0	255,0,0
chr9	22013411	22017836	BLOCK_0005561	0	+	0	0	255,0,0
chr9	113424203	113428628	BLOCK_0005562	0	+	0	0	255,0,0
chr9	128565237	128569662	BLOCK_0005563	0	+	0	0	255,0,0
chr9	105203247	105207670	BLOCK_0005564	0	+	0	0	255,0,0
chr9	114073680	114078103	BLOCK_0005565	0	+	0	0	255,0,0
chr9	82954954	82959375	BLOCK_0005566	0	+	0	0	255,0,0
chr9	119279253	119283674	BLOCK_0005567	0	+	0	0	255,0,0
chr9	36997051	37001471	BLOCK_0005568	0	+	0	0	255,0,0
chr9	108413323	108417743	BLOCK_0005569	0	+	0	0	255,0,0
chr9	26231112	26235531	BLOCK_0005570	0	+	0	0	255,0,0
chr9	139862324	139866743	BLOCK_0005571	0	+	0	0	255,0,0
chr9	7650677	7655095	BLOCK_0005572	0	+	0	0	255,0,0
chr9	84031895	84036313	BLOCK_0005573	0	+	0	0	255,0,0
chr9	85459310	85463727	BLOCK_0005574	0	+	0	0	255,0,0
chr9	130931586	130936003	BLOCK_0005575	0	+	0	0	255,0,0
chr9	132925947	132930364	BLOCK_0005576	0	+	0	0	255,0,0
chr9	73190432	73194847	BLOCK_0005577	0	+	0	0	255,0,0
chr9	101828772	101833187	BLOCK_0005578	0	+	0	0	255,0,0
chr9	3663494	3667908	BLOCK_0005579	0	+	0	0	255,0,0
chr9	26698331	26702745	BLOCK_0005580	0	+	0	0	255,0,0
chr9	138343977	138348391	BLOCK_0005581	0	+	0	0	255,0,0
chr9	16247629	16252042	BLOCK_0005582	0	+	0	0	255,0,0
chr9	38374313	38378725	BLOCK_0005583	0	+	0	0	255,0,0
chr9	139061474	139065886	BLOCK_0005584	0	+	0	0	255,0,0
chr9	74273840	74278251	BLOCK_0005585	0	+	0	0	255,0,0
chr9	123517704	123522115	BLOCK_0005586	0	+	0	0	255,0,0
chr9	2506790	2511198	BLOCK_0005587	0	+	0	0	255,0,0
chr9	112980721	112985129	BLOCK_0005588	0	+	0	0	255,0,0
chr9	137596060	137600467	BLOCK_0005589	0	+	0	0	255,0,0
chr9	128922682	128927088	BLOCK_0005590	0	+	0	0	255,0,0
chr9	11517024	11521429	BLOCK_0005591	0	+	0	0	255,0,0
chr9	38580481	38584886	BLOCK_0005592	0	+	0	0	255,0,0
chr9	118339593	118343998	BLOCK_0005593	0	+	0	0	255,0,0
chr9	34820628	34825032	BLOCK_0005594	0	+	0	0	255,0,0
chr9	44172370	44176772	BLOCK_0005595	0	+	0	0	255,0,0
chr9	5899817	5904218	BLOCK_0005596	0	+	0	0	255,0,0
chr9	99888974	99893375	BLOCK_0005597	0	+	0	0	255,0,0
chr9	113279114	113283514	BLOCK_0005598	0	+	0	0	255,0,0
chr9	96622388	96626787	BLOCK_0005599	0	+	0	0	255,0,0
chr9	132427226	132431625	BLOCK_0005600	0	+	0	0	255,0,0
chr9	1262951	1267349	BLOCK_0005601	0	+	0	0	255,0,0
chr9	33559029	33563427	BLOCK_0005602	0	+	0	0	255,0,0
chr9	75928195	75932591	BLOCK_0005603	0	+	0	0	255,0,0
chr9	10561180	10565574	BLOCK_0005604	0	+	0	0	255,0,0
chr9	117041778	117046170	BLOCK_0005605	0	+	0	0	255,0,0
chr9	130242109	130246501	BLOCK_0005606	0	+	0	0	255,0,0
chr9	5367065	5371456	BLOCK_0005607	0	+	0	0	255,0,0
chr9	24201121	24205511	BLOCK_0005608	0	+	0	0	255,0,0
chr9	97512298	97516688	BLOCK_0005609	0	+	0	0	255,0,0
chr9	16558218	16562605	BLOCK_0005610	0	+	0	0	255,0,0
chr9	36157302	36161689	BLOCK_0005611	0	+	0	0	255,0,0
chr9	86761745	86766132	BLOCK_0005612	0	+	0	0	255,0,0
chr9	82585304	82589688	BLOCK_0005613	0	+	0	0	255,0,0
chr9	104724521	104728905	BLOCK_0005614	0	+	0	0	255,0,0
chr9	32060516	32064899	BLOCK_0005615	0	+	0	0	255,0,0
chr9	84212422	84216805	BLOCK_0005616	0	+	0	0	255,0,0
chr9	117825604	117829987	BLOCK_0005617	0	+	0	0	255,0,0
chr9	38318134	38322516	BLOCK_0005618	0	+	0	0	255,0,0
chr9	112966252	112970634	BLOCK_0005619	0	+	0	0	255,0,0
chr9	3805345	3809726	BLOCK_0005620	0	+	0	0	255,0,0
chr9	34385949	34390330	BLOCK_0005621	0	+	0	0	255,0,0
chr9	88663188	88667569	BLOCK_0005622	0	+	0	0	255,0,0
chr9	29242022	29246401	BLOCK_0005623	0	+	0	0	255,0,0
chr9	135012119	135016498	BLOCK_0005624	0	+	0	0	255,0,0
chr9	36468844	36473222	BLOCK_0005625	0	+	0	0	255,0,0
chr9	107958534	107962911	BLOCK_0005626	0	+	0	0	255,0,0
chr9	97703657	97708031	BLOCK_0005627	0	+	0	0	255,0,0
chr9	115458629	115463001	BLOCK_0005628	0	+	0	0	255,0,0
chr9	26224391	26228760	BLOCK_0005629	0	+	0	0	255,0,0
chr9	141085453	141089822	BLOCK_0005630	0	+	0	0	255,0,0
chr9	140363045	140367413	BLOCK_0005631	0	+	0	0	255,0,0
chr9	140756587	140760955	BLOCK_0005632	0	+	0	0	255,0,0
chr9	14970121	14974488	BLOCK_0005633	0	+	0	0	255,0,0
chr9	7662469	7666835	BLOCK_0005634	0	+	0	0	255,0,0
chr9	19524385	19528751	BLOCK_0005635	0	+	0	0	255,0,0
chr9	71685514	71689880	BLOCK_0005636	0	+	0	0	255,0,0
chr9	78375917	78380283	BLOCK_0005637	0	+	0	0	255,0,0
chr9	95803890	95808255	BLOCK_0005638	0	+	0	0	255,0,0
chr9	105512292	105516656	BLOCK_0005639	0	+	0	0	255,0,0
chr9	74901813	74906176	BLOCK_0005640	0	+	0	0	255,0,0
chr9	88735284	88739647	BLOCK_0005641	0	+	0	0	255,0,0
chr9	38222531	38226892	BLOCK_0005642	0	+	0	0	255,0,0
chr9	19918297	19922654	BLOCK_0005643	0	+	0	0	255,0,0
chr9	95679009	95683366	BLOCK_0005644	0	+	0	0	255,0,0
chr9	137776213	137780570	BLOCK_0005645	0	+	0	0	255,0,0
chr9	20337346	20341702	BLOCK_0005646	0	+	0	0	255,0,0
chr9	20772678	20777033	BLOCK_0005647	0	+	0	0	255,0,0
chr9	118853180	118857535	BLOCK_0005648	0	+	0	0	255,0,0
chr9	4972397	4976751	BLOCK_0005649	0	+	0	0	255,0,0
chr9	36135424	36139777	BLOCK_0005650	0	+	0	0	255,0,0
chr9	15417330	15421679	BLOCK_0005651	0	+	0	0	255,0,0
chr9	134148295	134152643	BLOCK_0005652	0	+	0	0	255,0,0
chr9	4292083	4296430	BLOCK_0005653	0	+	0	0	255,0,0
chr9	105113077	105117424	BLOCK_0005654	0	+	0	0	255,0,0
chr9	8557264	8561610	BLOCK_0005655	0	+	0	0	255,0,0
chr9	78432058	78436404	BLOCK_0005656	0	+	0	0	255,0,0
chr9	1095922	1100265	BLOCK_0005657	0	+	0	0	255,0,0
chr9	9964680	9969023	BLOCK_0005658	0	+	0	0	255,0,0
chr9	85762524	85766867	BLOCK_0005659	0	+	0	0	255,0,0
chr9	84475029	84479371	BLOCK_0005660	0	+	0	0	255,0,0
chr9	22155075	22159416	BLOCK_0005661	0	+	0	0	255,0,0
chr9	139431057	139435397	BLOCK_0005662	0	+	0	0	255,0,0
chr9	116535410	116539749	BLOCK_0005663	0	+	0	0	255,0,0
