track name="1000G,CEPH,WP" description="Data: 1000 Genomes Project phase 1 release 3; Population: CEPH; D' CI method: WP; High LD SNPs proportion: 95%" itemRgb="on"
chr3	15686693	15697283	BLOCK_0004432	0	+	0	0	249,22,22
chr3	38767603	38778191	BLOCK_0004433	0	+	0	0	255,0,0
chr3	54475022	54485609	BLOCK_0004434	0	+	0	0	249,22,22
chr3	1843917	1854498	BLOCK_0004435	0	+	0	0	249,22,22
chr3	126149948	126160529	BLOCK_0004436	0	+	0	0	255,0,0
chr3	89031956	89042536	BLOCK_0004437	0	+	0	0	255,0,0
chr3	142947317	142957896	BLOCK_0004438	0	+	0	0	249,22,22
chr3	197116538	197127117	BLOCK_0004439	0	+	0	0	255,0,0
chr3	28215636	28226208	BLOCK_0004440	0	+	0	0	255,0,0
chr3	70389561	70400130	BLOCK_0004441	0	+	0	0	255,0,0
chr3	185621225	185631793	BLOCK_0004442	0	+	0	0	249,22,22
chr3	124144046	124154613	BLOCK_0004443	0	+	0	0	255,0,0
chr3	9278522	9289086	BLOCK_0004444	0	+	0	0	255,0,0
chr3	82225560	82236120	BLOCK_0004445	0	+	0	0	249,22,22
chr3	8588111	8598670	BLOCK_0004446	0	+	0	0	255,0,0
chr3	34896208	34906764	BLOCK_0004447	0	+	0	0	255,0,0
chr3	185900369	185910922	BLOCK_0004448	0	+	0	0	255,0,0
chr3	118083825	118094375	BLOCK_0004449	0	+	0	0	255,0,0
chr3	87436926	87447472	BLOCK_0004450	0	+	0	0	255,0,0
chr3	116140131	116150675	BLOCK_0004451	0	+	0	0	255,0,0
chr3	14411091	14421634	BLOCK_0004452	0	+	0	0	255,0,0
chr3	5124690	5135231	BLOCK_0004453	0	+	0	0	249,22,22
chr3	162261021	162271560	BLOCK_0004454	0	+	0	0	255,0,0
chr3	78392968	78403505	BLOCK_0004455	0	+	0	0	255,0,0
chr3	144004708	144015243	BLOCK_0004456	0	+	0	0	255,0,0
chr3	41871825	41882357	BLOCK_0004457	0	+	0	0	255,0,0
chr3	83305810	83316342	BLOCK_0004458	0	+	0	0	255,0,0
chr3	71745400	71755928	BLOCK_0004459	0	+	0	0	255,0,0
chr3	179692820	179703343	BLOCK_0004460	0	+	0	0	255,0,0
chr3	18070753	18081271	BLOCK_0004461	0	+	0	0	255,0,0
chr3	60363678	60374192	BLOCK_0004462	0	+	0	0	255,0,0
chr3	72516879	72527391	BLOCK_0004463	0	+	0	0	255,0,0
chr3	105074231	105084740	BLOCK_0004464	0	+	0	0	255,0,0
chr3	54243646	54254152	BLOCK_0004465	0	+	0	0	255,0,0
chr3	5813116	5823621	BLOCK_0004466	0	+	0	0	255,0,0
chr3	22512954	22523458	BLOCK_0004467	0	+	0	0	255,0,0
chr3	109941454	109951957	BLOCK_0004468	0	+	0	0	255,0,0
chr3	121260897	121271400	BLOCK_0004469	0	+	0	0	255,0,0
chr3	166638436	166648936	BLOCK_0004470	0	+	0	0	255,0,0
chr3	169048691	169059191	BLOCK_0004471	0	+	0	0	255,0,0
chr3	78619403	78629902	BLOCK_0004472	0	+	0	0	255,0,0
chr3	142965930	142976429	BLOCK_0004473	0	+	0	0	255,0,0
chr3	150770872	150781369	BLOCK_0004474	0	+	0	0	249,22,22
chr3	46273598	46284093	BLOCK_0004475	0	+	0	0	255,0,0
chr3	159526894	159537386	BLOCK_0004476	0	+	0	0	255,0,0
chr3	172199850	172210342	BLOCK_0004477	0	+	0	0	249,22,22
chr3	68291509	68301998	BLOCK_0004478	0	+	0	0	255,0,0
chr3	7894073	7904561	BLOCK_0004479	0	+	0	0	255,0,0
chr3	179345599	179356087	BLOCK_0004480	0	+	0	0	255,0,0
chr3	74952758	74963245	BLOCK_0004481	0	+	0	0	255,0,0
chr3	15540148	15550634	BLOCK_0004482	0	+	0	0	255,0,0
chr3	39057439	39067925	BLOCK_0004483	0	+	0	0	255,0,0
chr3	31987696	31998176	BLOCK_0004484	0	+	0	0	255,0,0
chr3	155108703	155119179	BLOCK_0004485	0	+	0	0	255,0,0
chr3	172064494	172074967	BLOCK_0004486	0	+	0	0	255,0,0
chr3	73737575	73748047	BLOCK_0004487	0	+	0	0	255,0,0
chr3	192848617	192859089	BLOCK_0004488	0	+	0	0	255,0,0
chr3	14550831	14561302	BLOCK_0004489	0	+	0	0	255,0,0
chr3	28056142	28066608	BLOCK_0004490	0	+	0	0	255,0,0
chr3	120467588	120478052	BLOCK_0004491	0	+	0	0	255,0,0
chr3	100568335	100578796	BLOCK_0004492	0	+	0	0	255,0,0
chr3	7040075	7050532	BLOCK_0004493	0	+	0	0	255,0,0
chr3	126175401	126185855	BLOCK_0004494	0	+	0	0	255,0,0
chr3	50927145	50937594	BLOCK_0004495	0	+	0	0	255,0,0
chr3	169533850	169544298	BLOCK_0004496	0	+	0	0	255,0,0
chr3	180298478	180308924	BLOCK_0004497	0	+	0	0	255,0,0
chr3	51755065	51765507	BLOCK_0004498	0	+	0	0	255,0,0
chr3	2253249	2263690	BLOCK_0004499	0	+	0	0	255,0,0
chr3	39276901	39287342	BLOCK_0004500	0	+	0	0	255,0,0
chr3	110446151	110456586	BLOCK_0004501	0	+	0	0	255,0,0
chr3	137675937	137686372	BLOCK_0004502	0	+	0	0	255,0,0
chr3	79408667	79419101	BLOCK_0004503	0	+	0	0	255,0,0
chr3	182151790	182162224	BLOCK_0004504	0	+	0	0	255,0,0
chr3	183347874	183358305	BLOCK_0004505	0	+	0	0	255,0,0
chr3	62827138	62837568	BLOCK_0004506	0	+	0	0	255,0,0
chr3	174536522	174546952	BLOCK_0004507	0	+	0	0	255,0,0
chr3	158272632	158283060	BLOCK_0004508	0	+	0	0	255,0,0
chr3	57703037	57713464	BLOCK_0004509	0	+	0	0	255,0,0
chr3	94048931	94059356	BLOCK_0004510	0	+	0	0	255,0,0
chr3	17105635	17116059	BLOCK_0004511	0	+	0	0	255,0,0
chr3	27591194	27601615	BLOCK_0004512	0	+	0	0	255,0,0
chr3	67053205	67063625	BLOCK_0004513	0	+	0	0	255,0,0
chr3	65416022	65426441	BLOCK_0004514	0	+	0	0	255,0,0
chr3	11466469	11476884	BLOCK_0004515	0	+	0	0	255,0,0
chr3	15503055	15513466	BLOCK_0004516	0	+	0	0	249,22,22
chr3	150965605	150976014	BLOCK_0004517	0	+	0	0	255,0,0
chr3	180060700	180071108	BLOCK_0004518	0	+	0	0	255,0,0
chr3	179675554	179685961	BLOCK_0004519	0	+	0	0	255,0,0
chr3	90189355	90199759	BLOCK_0004520	0	+	0	0	255,0,0
chr3	59809359	59819762	BLOCK_0004521	0	+	0	0	255,0,0
chr3	185854838	185865240	BLOCK_0004522	0	+	0	0	255,0,0
chr3	194402654	194413050	BLOCK_0004523	0	+	0	0	249,22,22
chr3	12490232	12500627	BLOCK_0004524	0	+	0	0	255,0,0
chr3	112991312	113001706	BLOCK_0004525	0	+	0	0	255,0,0
chr3	148900861	148911253	BLOCK_0004526	0	+	0	0	255,0,0
chr3	89079494	89089885	BLOCK_0004527	0	+	0	0	255,0,0
chr3	154057771	154068161	BLOCK_0004528	0	+	0	0	255,0,0
chr3	121715319	121725703	BLOCK_0004529	0	+	0	0	255,0,0
chr3	33306842	33317220	BLOCK_0004530	0	+	0	0	255,0,0
chr3	3642770	3653147	BLOCK_0004531	0	+	0	0	255,0,0
chr3	105021171	105031540	BLOCK_0004532	0	+	0	0	255,0,0
chr3	4411691	4422058	BLOCK_0004533	0	+	0	0	255,0,0
chr3	20609101	20619466	BLOCK_0004534	0	+	0	0	255,0,0
chr3	142641698	142652059	BLOCK_0004535	0	+	0	0	255,0,0
chr3	159115648	159126004	BLOCK_0004536	0	+	0	0	255,0,0
chr3	63183030	63193383	BLOCK_0004537	0	+	0	0	249,22,22
chr3	30901737	30912089	BLOCK_0004538	0	+	0	0	255,0,0
chr3	80371149	80381501	BLOCK_0004539	0	+	0	0	255,0,0
chr3	143428737	143439089	BLOCK_0004540	0	+	0	0	255,0,0
chr3	10172211	10182562	BLOCK_0004541	0	+	0	0	255,0,0
chr3	52456973	52467324	BLOCK_0004542	0	+	0	0	255,0,0
chr3	109125279	109135630	BLOCK_0004543	0	+	0	0	255,0,0
chr3	156653922	156664272	BLOCK_0004544	0	+	0	0	255,0,0
chr3	171736031	171746376	BLOCK_0004545	0	+	0	0	255,0,0
chr3	89996955	90007299	BLOCK_0004546	0	+	0	0	255,0,0
chr3	110527504	110537847	BLOCK_0004547	0	+	0	0	255,0,0
chr3	125918484	125928827	BLOCK_0004548	0	+	0	0	255,0,0
chr3	135888642	135898984	BLOCK_0004549	0	+	0	0	255,0,0
chr3	159165953	159176293	BLOCK_0004550	0	+	0	0	255,0,0
chr3	191743898	191754238	BLOCK_0004551	0	+	0	0	255,0,0
chr3	110609951	110620284	BLOCK_0004552	0	+	0	0	255,0,0
chr3	183776098	183786429	BLOCK_0004553	0	+	0	0	249,22,22
chr3	37038771	37049098	BLOCK_0004554	0	+	0	0	255,0,0
chr3	188058716	188069040	BLOCK_0004555	0	+	0	0	255,0,0
chr3	155230342	155240665	BLOCK_0004556	0	+	0	0	255,0,0
chr3	119143478	119153798	BLOCK_0004557	0	+	0	0	255,0,0
chr3	68728708	68739025	BLOCK_0004558	0	+	0	0	255,0,0
chr3	145611162	145621478	BLOCK_0004559	0	+	0	0	249,22,22
chr3	158672580	158682891	BLOCK_0004560	0	+	0	0	255,0,0
chr3	87840489	87850799	BLOCK_0004561	0	+	0	0	255,0,0
chr3	113814882	113825192	BLOCK_0004562	0	+	0	0	255,0,0
chr3	105361957	105372266	BLOCK_0004563	0	+	0	0	255,0,0
chr3	125139181	125149488	BLOCK_0004564	0	+	0	0	255,0,0
chr3	176592955	176603258	BLOCK_0004565	0	+	0	0	255,0,0
chr3	187316701	187327004	BLOCK_0004566	0	+	0	0	255,0,0
chr3	20506229	20516530	BLOCK_0004567	0	+	0	0	255,0,0
chr3	7221090	7231390	BLOCK_0004568	0	+	0	0	255,0,0
chr3	4516115	4526414	BLOCK_0004569	0	+	0	0	255,0,0
chr3	90056125	90066423	BLOCK_0004570	0	+	0	0	255,0,0
chr3	115731063	115741361	BLOCK_0004571	0	+	0	0	255,0,0
chr3	116887424	116897722	BLOCK_0004572	0	+	0	0	255,0,0
chr3	75967428	75977724	BLOCK_0004573	0	+	0	0	255,0,0
chr3	84343568	84353862	BLOCK_0004574	0	+	0	0	255,0,0
chr3	5421821	5432114	BLOCK_0004575	0	+	0	0	249,22,22
chr3	54756448	54766739	BLOCK_0004576	0	+	0	0	249,22,22
chr3	158870237	158880527	BLOCK_0004577	0	+	0	0	255,0,0
chr3	30427287	30437575	BLOCK_0004578	0	+	0	0	255,0,0
chr3	188021053	188031340	BLOCK_0004579	0	+	0	0	255,0,0
chr3	120132669	120142951	BLOCK_0004580	0	+	0	0	255,0,0
chr3	128552116	128562396	BLOCK_0004581	0	+	0	0	255,0,0
chr3	154716357	154726637	BLOCK_0004582	0	+	0	0	255,0,0
chr3	7880556	7890834	BLOCK_0004583	0	+	0	0	249,22,22
chr3	19467040	19477318	BLOCK_0004584	0	+	0	0	255,0,0
chr3	192571650	192581928	BLOCK_0004585	0	+	0	0	255,0,0
chr3	82203368	82213636	BLOCK_0004586	0	+	0	0	255,0,0
chr3	42335423	42345690	BLOCK_0004587	0	+	0	0	255,0,0
chr3	45416328	45426592	BLOCK_0004588	0	+	0	0	255,0,0
chr3	171133619	171143883	BLOCK_0004589	0	+	0	0	255,0,0
chr3	138252210	138262471	BLOCK_0004590	0	+	0	0	255,0,0
chr3	195173414	195183674	BLOCK_0004591	0	+	0	0	255,0,0
chr3	5786606	5796862	BLOCK_0004592	0	+	0	0	255,0,0
chr3	107633477	107643732	BLOCK_0004593	0	+	0	0	255,0,0
chr3	178361783	178372037	BLOCK_0004594	0	+	0	0	255,0,0
chr3	197751241	197761494	BLOCK_0004595	0	+	0	0	255,0,0
chr3	47693022	47703270	BLOCK_0004596	0	+	0	0	255,0,0
chr3	159254385	159264632	BLOCK_0004597	0	+	0	0	255,0,0
chr3	106457650	106467894	BLOCK_0004598	0	+	0	0	255,0,0
chr3	84142025	84152266	BLOCK_0004599	0	+	0	0	255,0,0
chr3	105617022	105627263	BLOCK_0004600	0	+	0	0	255,0,0
chr3	117446460	117456698	BLOCK_0004601	0	+	0	0	255,0,0
chr3	175258081	175268303	BLOCK_0004602	0	+	0	0	255,0,0
chr3	134173091	134183312	BLOCK_0004603	0	+	0	0	255,0,0
chr3	126610139	126620356	BLOCK_0004604	0	+	0	0	255,0,0
chr3	15387834	15398047	BLOCK_0004605	0	+	0	0	255,0,0
chr3	193629412	193639623	BLOCK_0004606	0	+	0	0	255,0,0
chr3	15423042	15433252	BLOCK_0004607	0	+	0	0	255,0,0
chr3	150898634	150908844	BLOCK_0004608	0	+	0	0	255,0,0
chr3	79596551	79606760	BLOCK_0004609	0	+	0	0	255,0,0
chr3	101281665	101291872	BLOCK_0004610	0	+	0	0	255,0,0
chr3	132915738	132925943	BLOCK_0004611	0	+	0	0	255,0,0
chr3	62768540	62778742	BLOCK_0004612	0	+	0	0	255,0,0
chr3	177200618	177210820	BLOCK_0004613	0	+	0	0	255,0,0
chr3	161895221	161905420	BLOCK_0004614	0	+	0	0	255,0,0
chr3	163119486	163129682	BLOCK_0004615	0	+	0	0	255,0,0
chr3	174081280	174091475	BLOCK_0004616	0	+	0	0	249,22,22
chr3	95504734	95514928	BLOCK_0004617	0	+	0	0	255,0,0
chr3	10600469	10610655	BLOCK_0004618	0	+	0	0	255,0,0
chr3	11715225	11725411	BLOCK_0004619	0	+	0	0	249,22,22
chr3	192584685	192594871	BLOCK_0004620	0	+	0	0	249,22,22
chr3	24668060	24678244	BLOCK_0004621	0	+	0	0	255,0,0
chr3	112398299	112408483	BLOCK_0004622	0	+	0	0	255,0,0
chr3	3180057	3190240	BLOCK_0004623	0	+	0	0	255,0,0
chr3	63709094	63719276	BLOCK_0004624	0	+	0	0	255,0,0
chr3	146191013	146201189	BLOCK_0004625	0	+	0	0	255,0,0
chr3	64437154	64447328	BLOCK_0004626	0	+	0	0	255,0,0
chr3	143238274	143248447	BLOCK_0004627	0	+	0	0	255,0,0
chr3	7094459	7104625	BLOCK_0004628	0	+	0	0	255,0,0
chr3	134714071	134724237	BLOCK_0004629	0	+	0	0	255,0,0
chr3	129682043	129692208	BLOCK_0004630	0	+	0	0	255,0,0
chr3	101702091	101712255	BLOCK_0004631	0	+	0	0	255,0,0
chr3	3398789	3408949	BLOCK_0004632	0	+	0	0	249,22,22
chr3	6850616	6860776	BLOCK_0004633	0	+	0	0	255,0,0
chr3	197620713	197630872	BLOCK_0004634	0	+	0	0	255,0,0
chr3	156483183	156493341	BLOCK_0004635	0	+	0	0	255,0,0
chr3	113858263	113868419	BLOCK_0004636	0	+	0	0	255,0,0
chr3	129224106	129234259	BLOCK_0004637	0	+	0	0	255,0,0
chr3	46613543	46623690	BLOCK_0004638	0	+	0	0	255,0,0
chr3	178086048	178096195	BLOCK_0004639	0	+	0	0	255,0,0
chr3	169477506	169487651	BLOCK_0004640	0	+	0	0	255,0,0
chr3	565961	576105	BLOCK_0004641	0	+	0	0	255,0,0
chr3	111032430	111042571	BLOCK_0004642	0	+	0	0	255,0,0
chr3	127251371	127261510	BLOCK_0004643	0	+	0	0	249,22,22
chr3	187578084	187588222	BLOCK_0004644	0	+	0	0	255,0,0
chr3	22031730	22041865	BLOCK_0004645	0	+	0	0	255,0,0
chr3	128218410	128228537	BLOCK_0004646	0	+	0	0	255,0,0
chr3	142413407	142423534	BLOCK_0004647	0	+	0	0	255,0,0
chr3	17402565	17412690	BLOCK_0004648	0	+	0	0	255,0,0
chr3	55368381	55378503	BLOCK_0004649	0	+	0	0	255,0,0
chr3	63749270	63759392	BLOCK_0004650	0	+	0	0	249,22,22
chr3	165786430	165796544	BLOCK_0004651	0	+	0	0	255,0,0
chr3	174234507	174244619	BLOCK_0004652	0	+	0	0	255,0,0
chr3	186729154	186739266	BLOCK_0004653	0	+	0	0	249,22,22
chr3	193726264	193736373	BLOCK_0004654	0	+	0	0	255,0,0
chr3	151272986	151283092	BLOCK_0004655	0	+	0	0	255,0,0
chr3	49965551	49975654	BLOCK_0004656	0	+	0	0	255,0,0
chr3	45080570	45090672	BLOCK_0004657	0	+	0	0	255,0,0
chr3	42901691	42911791	BLOCK_0004658	0	+	0	0	255,0,0
chr3	10938828	10948926	BLOCK_0004659	0	+	0	0	255,0,0
chr3	49936715	49946812	BLOCK_0004660	0	+	0	0	255,0,0
chr3	156162353	156172443	BLOCK_0004661	0	+	0	0	255,0,0
chr3	84712387	84722476	BLOCK_0004662	0	+	0	0	255,0,0
chr3	41429705	41439790	BLOCK_0004663	0	+	0	0	255,0,0
chr3	162993120	163003205	BLOCK_0004664	0	+	0	0	255,0,0
chr3	197649394	197659476	BLOCK_0004665	0	+	0	0	255,0,0
chr3	483812	493892	BLOCK_0004666	0	+	0	0	249,22,22
chr3	156249407	156259485	BLOCK_0004667	0	+	0	0	255,0,0
chr3	167536063	167546141	BLOCK_0004668	0	+	0	0	255,0,0
chr3	135235742	135245818	BLOCK_0004669	0	+	0	0	255,0,0
chr3	160043456	160053532	BLOCK_0004670	0	+	0	0	255,0,0
chr3	107570882	107580954	BLOCK_0004671	0	+	0	0	255,0,0
chr3	153899920	153909988	BLOCK_0004672	0	+	0	0	249,22,22
chr3	17849789	17859855	BLOCK_0004673	0	+	0	0	255,0,0
chr3	85847551	85857616	BLOCK_0004674	0	+	0	0	255,0,0
chr3	148972754	148982818	BLOCK_0004675	0	+	0	0	255,0,0
chr3	188589212	188599276	BLOCK_0004676	0	+	0	0	255,0,0
chr3	34513063	34523126	BLOCK_0004677	0	+	0	0	255,0,0
chr3	172093434	172103497	BLOCK_0004678	0	+	0	0	255,0,0
chr3	205809	215871	BLOCK_0004679	0	+	0	0	249,22,22
chr3	99539664	99549723	BLOCK_0004680	0	+	0	0	255,0,0
chr3	140435165	140445224	BLOCK_0004681	0	+	0	0	255,0,0
chr3	141476143	141486200	BLOCK_0004682	0	+	0	0	255,0,0
chr3	133205622	133215673	BLOCK_0004683	0	+	0	0	255,0,0
chr3	138686585	138696636	BLOCK_0004684	0	+	0	0	255,0,0
chr3	105373929	105383976	BLOCK_0004685	0	+	0	0	255,0,0
chr3	125880552	125890598	BLOCK_0004686	0	+	0	0	255,0,0
chr3	60644124	60654169	BLOCK_0004687	0	+	0	0	255,0,0
chr3	68056725	68066768	BLOCK_0004688	0	+	0	0	255,0,0
chr3	130888591	130898633	BLOCK_0004689	0	+	0	0	255,0,0
chr3	31800518	31810558	BLOCK_0004690	0	+	0	0	255,0,0
chr3	48188261	48198300	BLOCK_0004691	0	+	0	0	255,0,0
chr3	166736858	166746897	BLOCK_0004692	0	+	0	0	255,0,0
chr3	173420385	173430423	BLOCK_0004693	0	+	0	0	255,0,0
chr3	179799775	179809813	BLOCK_0004694	0	+	0	0	255,0,0
chr3	12269620	12279657	BLOCK_0004695	0	+	0	0	255,0,0
chr3	41406143	41416180	BLOCK_0004696	0	+	0	0	255,0,0
chr3	50216114	50226151	BLOCK_0004697	0	+	0	0	255,0,0
chr3	51641979	51652016	BLOCK_0004698	0	+	0	0	255,0,0
chr3	88010404	88020440	BLOCK_0004699	0	+	0	0	255,0,0
chr3	133699488	133709523	BLOCK_0004700	0	+	0	0	249,22,22
chr3	171621021	171631055	BLOCK_0004701	0	+	0	0	255,0,0
chr3	7361473	7371504	BLOCK_0004702	0	+	0	0	249,22,22
chr3	36113818	36123849	BLOCK_0004703	0	+	0	0	255,0,0
chr3	72963702	72973732	BLOCK_0004704	0	+	0	0	255,0,0
chr3	1346600	1356628	BLOCK_0004705	0	+	0	0	255,0,0
chr3	41887455	41897482	BLOCK_0004706	0	+	0	0	255,0,0
chr3	8267996	8278018	BLOCK_0004707	0	+	0	0	255,0,0
chr3	58744141	58754163	BLOCK_0004708	0	+	0	0	255,0,0
chr3	135090074	135100095	BLOCK_0004709	0	+	0	0	255,0,0
chr3	116869261	116879279	BLOCK_0004710	0	+	0	0	255,0,0
chr3	55076576	55086592	BLOCK_0004711	0	+	0	0	255,0,0
chr3	37210874	37220888	BLOCK_0004712	0	+	0	0	255,0,0
chr3	122759622	122769635	BLOCK_0004713	0	+	0	0	255,0,0
chr3	56769000	56779011	BLOCK_0004714	0	+	0	0	255,0,0
chr3	18152292	18162302	BLOCK_0004715	0	+	0	0	249,22,22
chr3	24616831	24626841	BLOCK_0004716	0	+	0	0	255,0,0
chr3	3617902	3627910	BLOCK_0004717	0	+	0	0	255,0,0
chr3	43803961	43813968	BLOCK_0004718	0	+	0	0	255,0,0
chr3	33366250	33376256	BLOCK_0004719	0	+	0	0	255,0,0
chr3	83290830	83300834	BLOCK_0004720	0	+	0	0	255,0,0
chr3	168647860	168657863	BLOCK_0004721	0	+	0	0	255,0,0
chr3	191184370	191194373	BLOCK_0004722	0	+	0	0	249,22,22
chr3	174753673	174763670	BLOCK_0004723	0	+	0	0	255,0,0
chr3	69088944	69098939	BLOCK_0004724	0	+	0	0	255,0,0
chr3	132842682	132852676	BLOCK_0004725	0	+	0	0	255,0,0
chr3	38815278	38825270	BLOCK_0004726	0	+	0	0	255,0,0
chr3	167517855	167527846	BLOCK_0004727	0	+	0	0	255,0,0
chr3	25077788	25087777	BLOCK_0004728	0	+	0	0	255,0,0
chr3	100832742	100842731	BLOCK_0004729	0	+	0	0	255,0,0
chr3	78673988	78683973	BLOCK_0004730	0	+	0	0	255,0,0
chr3	37233313	37243297	BLOCK_0004731	0	+	0	0	255,0,0
chr3	111814296	111824279	BLOCK_0004732	0	+	0	0	255,0,0
chr3	33198724	33208705	BLOCK_0004733	0	+	0	0	255,0,0
chr3	37606249	37616229	BLOCK_0004734	0	+	0	0	255,0,0
chr3	152749637	152759616	BLOCK_0004735	0	+	0	0	255,0,0
chr3	24908464	24918442	BLOCK_0004736	0	+	0	0	255,0,0
chr3	185995196	186005174	BLOCK_0004737	0	+	0	0	255,0,0
chr3	34816835	34826811	BLOCK_0004738	0	+	0	0	255,0,0
chr3	32422011	32431986	BLOCK_0004739	0	+	0	0	255,0,0
chr3	13771796	13781768	BLOCK_0004740	0	+	0	0	255,0,0
chr3	175403065	175413029	BLOCK_0004741	0	+	0	0	255,0,0
chr3	33015912	33025871	BLOCK_0004742	0	+	0	0	255,0,0
chr3	160930115	160940074	BLOCK_0004743	0	+	0	0	255,0,0
chr3	21307601	21317559	BLOCK_0004744	0	+	0	0	255,0,0
chr3	47494303	47504261	BLOCK_0004745	0	+	0	0	255,0,0
chr3	104143835	104153792	BLOCK_0004746	0	+	0	0	255,0,0
chr3	183189795	183199752	BLOCK_0004747	0	+	0	0	255,0,0
chr3	132429447	132439403	BLOCK_0004748	0	+	0	0	255,0,0
chr3	145427487	145437438	BLOCK_0004749	0	+	0	0	255,0,0
chr3	6869618	6879565	BLOCK_0004750	0	+	0	0	255,0,0
chr3	34292645	34302592	BLOCK_0004751	0	+	0	0	255,0,0
chr3	68945153	68955093	BLOCK_0004752	0	+	0	0	255,0,0
chr3	20660827	20670764	BLOCK_0004753	0	+	0	0	255,0,0
chr3	20447586	20457522	BLOCK_0004754	0	+	0	0	255,0,0
chr3	140908734	140918670	BLOCK_0004755	0	+	0	0	249,22,22
chr3	106034451	106044383	BLOCK_0004756	0	+	0	0	255,0,0
chr3	16649086	16659016	BLOCK_0004757	0	+	0	0	249,22,22
chr3	57186331	57196258	BLOCK_0004758	0	+	0	0	255,0,0
chr3	188972883	188982808	BLOCK_0004759	0	+	0	0	255,0,0
chr3	41250481	41260402	BLOCK_0004760	0	+	0	0	255,0,0
chr3	141486898	141496818	BLOCK_0004761	0	+	0	0	255,0,0
chr3	157489358	157499277	BLOCK_0004762	0	+	0	0	255,0,0
chr3	4614540	4624458	BLOCK_0004763	0	+	0	0	255,0,0
chr3	21869649	21879567	BLOCK_0004764	0	+	0	0	255,0,0
chr3	183270402	183280319	BLOCK_0004765	0	+	0	0	249,22,22
chr3	14649418	14659332	BLOCK_0004766	0	+	0	0	255,0,0
chr3	146715191	146725105	BLOCK_0004767	0	+	0	0	255,0,0
chr3	20966143	20976055	BLOCK_0004768	0	+	0	0	255,0,0
chr3	30817996	30827904	BLOCK_0004769	0	+	0	0	255,0,0
chr3	40056155	40066062	BLOCK_0004770	0	+	0	0	255,0,0
chr3	129595084	129604990	BLOCK_0004771	0	+	0	0	255,0,0
chr3	54459688	54469592	BLOCK_0004772	0	+	0	0	255,0,0
chr3	41940448	41950351	BLOCK_0004773	0	+	0	0	255,0,0
chr3	8032183	8042085	BLOCK_0004774	0	+	0	0	255,0,0
chr3	154558460	154568361	BLOCK_0004775	0	+	0	0	255,0,0
chr3	161925979	161935875	BLOCK_0004776	0	+	0	0	255,0,0
chr3	73141276	73151171	BLOCK_0004777	0	+	0	0	255,0,0
chr3	149255315	149265208	BLOCK_0004778	0	+	0	0	255,0,0
chr3	131621309	131631201	BLOCK_0004779	0	+	0	0	255,0,0
chr3	167603762	167613653	BLOCK_0004780	0	+	0	0	255,0,0
chr3	70121452	70131341	BLOCK_0004781	0	+	0	0	255,0,0
chr3	24346109	24355996	BLOCK_0004782	0	+	0	0	255,0,0
chr3	189129249	189139136	BLOCK_0004783	0	+	0	0	255,0,0
chr3	117629691	117639575	BLOCK_0004784	0	+	0	0	255,0,0
chr3	24603492	24613374	BLOCK_0004785	0	+	0	0	255,0,0
chr3	132025410	132035291	BLOCK_0004786	0	+	0	0	255,0,0
chr3	190951008	190960888	BLOCK_0004787	0	+	0	0	255,0,0
chr3	193259298	193269174	BLOCK_0004788	0	+	0	0	255,0,0
chr3	32568632	32578505	BLOCK_0004789	0	+	0	0	255,0,0
chr3	90241797	90251669	BLOCK_0004790	0	+	0	0	249,22,22
chr3	160058060	160067930	BLOCK_0004791	0	+	0	0	255,0,0
chr3	149085926	149095795	BLOCK_0004792	0	+	0	0	255,0,0
chr3	9318416	9328283	BLOCK_0004793	0	+	0	0	255,0,0
chr3	79552200	79562067	BLOCK_0004794	0	+	0	0	255,0,0
chr3	4180589	4190452	BLOCK_0004795	0	+	0	0	249,22,22
chr3	89568714	89578575	BLOCK_0004796	0	+	0	0	255,0,0
chr3	7810357	7820216	BLOCK_0004797	0	+	0	0	255,0,0
chr3	28007315	28017172	BLOCK_0004798	0	+	0	0	255,0,0
chr3	34544337	34554182	BLOCK_0004799	0	+	0	0	255,0,0
chr3	72403269	72413112	BLOCK_0004800	0	+	0	0	255,0,0
chr3	50823597	50833438	BLOCK_0004801	0	+	0	0	255,0,0
chr3	105702720	105712561	BLOCK_0004802	0	+	0	0	255,0,0
chr3	170941083	170950924	BLOCK_0004803	0	+	0	0	255,0,0
chr3	13818385	13828221	BLOCK_0004804	0	+	0	0	255,0,0
chr3	165182446	165192282	BLOCK_0004805	0	+	0	0	255,0,0
chr3	53714535	53724370	BLOCK_0004806	0	+	0	0	255,0,0
chr3	147413101	147422935	BLOCK_0004807	0	+	0	0	255,0,0
chr3	48233270	48243101	BLOCK_0004808	0	+	0	0	255,0,0
chr3	74059359	74069189	BLOCK_0004809	0	+	0	0	255,0,0
chr3	125101798	125111627	BLOCK_0004810	0	+	0	0	255,0,0
chr3	73702511	73712338	BLOCK_0004811	0	+	0	0	255,0,0
chr3	60835863	60845689	BLOCK_0004812	0	+	0	0	255,0,0
chr3	147653591	147663413	BLOCK_0004813	0	+	0	0	255,0,0
chr3	130563966	130573787	BLOCK_0004814	0	+	0	0	255,0,0
chr3	170176173	170185994	BLOCK_0004815	0	+	0	0	255,0,0
chr3	69762000	69771818	BLOCK_0004816	0	+	0	0	249,22,22
chr3	168677362	168687179	BLOCK_0004817	0	+	0	0	255,0,0
